name,club,periods
Sergiy Shyshchenko,Kryvbas Kryvyi Rig,"1997-1998, 1998-1999"
Boris Malakhov,Kryvbas Kryvyi Rig,1977-1980
Jiri Jeslinek,Kryvbas Kryvyi Rig,2011-2013
Rinar Valeev,Kryvbas Kryvyi Rig,2010-2013
Oleksandr Melashchenko,Kryvbas Kryvyi Rig,2007-2009
Anthony Alegbe,Kryvbas Kryvyi Rig,2003-2006
Artur Mykytyshyn,Kryvbas Kryvyi Rig,"2022-2023, 2024-2025"
Gennadiy Skidan,Kryvbas Kryvyi Rig,1995-1996
Oleksandr Zotov,Kryvbas Kryvyi Rig,1998-2001
Oleksandr Sevidov,Kryvbas Kryvyi Rig,1996-1996
Vyacheslav Checher,Kryvbas Kryvyi Rig,
Oleksandr Pyatov,Kryvbas Kryvyi Rig,"2020-2022, 2022-2022"
Sergiy Klyuchyk,Kryvbas Kryvyi Rig,2001-2002
Danylo Beskorovaynyi,Kryvbas Kryvyi Rig,2023-2024
Yevgen Kotov,Kryvbas Kryvyi Rig,2003-2005
Andriy Polunin,Kryvbas Kryvyi Rig,"1997-1998, 2003-2004"
Valentyn Moskvin,Kryvbas Kryvyi Rig,1996-1997
Orest Atamanchuk,Kryvbas Kryvyi Rig,"1998-1999, 2002-2002"
Volodymyr Pryiomov,Kryvbas Kryvyi Rig,2012-2013
Ruslan Zabranskyi,Kryvbas Kryvyi Rig,1998-1998
Ervin Bulku,Kryvbas Kryvyi Rig,2007-2010
Vyacheslav Ryabov,Kryvbas Kryvyi Rig,"2020-2022, 2022-2024"
Andriy Zavyalov,Kryvbas Kryvyi Rig,2001-2002
Mykola Morozyuk,Kryvbas Kryvyi Rig,2010-2010
Jaba Kankava,Kryvbas Kryvyi Rig,2011-2012
Darijan Matic,Kryvbas Kryvyi Rig,2011-2013
Igor Lytvynenko,Kryvbas Kryvyi Rig,1992-1994
Denys Andrienko,Kryvbas Kryvyi Rig,"2003-2004, 2009-2009, 2009-2010"
Igor Plotko,Kryvbas Kryvyi Rig,1997-1997
