name,club,periods
Ivan Petryak,Zorya Lugansk,"2014-2016, 2016-2017"
Oleksandr Zavarov,Zorya Lugansk,"1977-1979, 1981-1983"
Aleksandr Gridyushko,Zorya Lugansk,
Oleksiy Gorodov,Zorya Lugansk,"1997-1997, 2005-2007, 2009-2010"
Bogdan Smishko,Zorya Lugansk,2005-2006
Yuriy Rabochiy,Zorya Lugansk,1975-1984
Vladyslav Kabaev,Zorya Lugansk,2017-2022
Igor Kharatin,Zorya Lugansk,2016-2019
Andriy Totovytskyi,Zorya Lugansk,2015-2016
Volodymyr Postolatyev,Zorya Lugansk,2004-2005
Oleksandr Voskoboynyk,Zorya Lugansk,2003-2005
Sergiy Buletsa,Zorya Lugansk,2021-2023
Volodymyr Yurchenko,Zorya Lugansk,"1980-1981, 1981-1985"
Ilya Galyuza,Zorya Lugansk,"1997-2001, 2012-2014"
Petar Micin,Zorya Lugansk,2023-2025
Maksym Iv. Bilyi,Zorya Lugansk,2010-2013
Oleg Sergeev,Zorya Lugansk,1967-1968
Sergiy Silyuk,Zorya Lugansk,2010-2013
Anatoliy Lisakovskiy,Zorya Lugansk,1970-1972
Eduard Mor,Zorya Lugansk,1997-1998
Oleksandr Yatsyk,Zorya Lugansk,2023-2025
Rafael Forster,Zorya Lugansk,2016-2017
Volodymyr Fursov,Zorya Lugansk,1991-1998
Fedor Soroka,Zorya Lugansk,1985-1988
Roman Karakevych,Zorya Lugansk,2006-2006
Vladislav Prodanets,Zorya Lugansk,"1964-1966, 1966-1968, 1970-1971"
Yuriy Kudinov,Zorya Lugansk,2005-2006
Dmytro Ivanisenya,Zorya Lugansk,2019-2021
Nikolay Pinchuk,Zorya Lugansk,1968-1979
Yevgen Opanasenko,Zorya Lugansk,2015-2018
Denys Antyukh,Zorya Lugansk,2022-2025
Igor Gamula,Zorya Lugansk,"1978-1980, 1982-1985"
Vitaliy Vernydub,Zorya Lugansk,"2012-2015, 2018-2022"
Yuriy Tselykh,Zorya Lugansk,"1996-1999, 2007-2008"
Igor Kyryukhantsev,Zorya Lugansk,2022-2025
Sergiy Yarmolych,Zorya Lugansk,"1981-1982, 1984-1991"
Igor Gorbach,Zorya Lugansk,2023-2025
Vladimir Starkov,Zorya Lugansk,1971-1973
Volodymyr Brazhko,Zorya Lugansk,2022-2023
Yuri Sverdlov,Zorya Lugansk,"1981-1984, 1986-1989"
Sergey Yuran,Zorya Lugansk,1986-1988
Silas,Zorya Lugansk,"2017-2019, 2020-2020"
Pavlo Khudzik,Zorya Lugansk,2011-2025
Anatoliy Olenev,Zorya Lugansk,1977-1981
Emmanuel Dennis,Zorya Lugansk,2016-2017
Aleksandr Ignatenko,Zorya Lugansk,"1973-1974, 1976-1982"
Boris Streltsov,Zorya Lugansk,1968-1970
Yozhef Sabo,Zorya Lugansk,1970-1971
Lucky Idahor,Zorya Lugansk,2012-2014
Andriy Golovko,Zorya Lugansk,2005-2006
Dmytro Grechyshkin,Zorya Lugansk,2015-2017
Sergiy Morozov,Zorya Lugansk,1971-1974
Maksym Bilyi,Zorya Lugansk,"2011-2015, 2019-2020, 2020-2020"
