name,club,periods
Oleksiy Antonov,Chornomorets Odesa,"2013-2014, 2017-2018"
Andrey Gashkin,Chornomorets Odesa,1994-1996
Vasyl Ishchak,Chornomorets Odesa,1977-1990
Andriy Kirlyk,Chornomorets Odesa,2003-2008
Viktor Sakhno,Chornomorets Odesa,1983-1986
Oleksandr Golokolosov,Chornomorets Odesa,"1998-2000, 2000-2000"
Sergiy Dranytskyi,Chornomorets Odesa,2000-2002
Vyacheslav Leshchuk,Chornomorets Odesa,1973-1984
Oleg Koshelyuk,Chornomorets Odesa,1991-1993
Kostyantyn Kulyk,Chornomorets Odesa,"1992-1995, 2002-2003"
Volodymyr Onyshchenko,Chornomorets Odesa,
Volodymyr Gapon,Chornomorets Odesa,1998-2000
Mark Gichkin,Chornomorets Odesa,
Oleksandr Zotov,Chornomorets Odesa,"1995-1998, 2006-2008"
Valeriy Porkuyan,Chornomorets Odesa,"1965-1966, 1970-1972"
Léo Matos,Chornomorets Odesa,2010-2014
Anatoliy Shepel,Chornomorets Odesa,"1971-1974, 1978-1980"
Viktor Mglynets,Chornomorets Odesa,1996-1998
Oleksiy Gay,Chornomorets Odesa,2013-2015
Denys Vasin,Chornomorets Odesa,"2008-2013, 2013-2013, 2015-2015, 2017-2018"
Oleksiy Khoblenko,Chornomorets Odesa,"2016-2016, 2016-2018, 2018-2018, 2024-2025"
Anatoliy Doroshenko,Chornomorets Odesa,"1973-1977, 1978-1981"
Elis Bakaj,Chornomorets Odesa,"2012-2012, 2012-2014"
Vitaliy Balashov,Chornomorets Odesa,"2009-2013, 2013-2015"
Viktor Zubkov,Chornomorets Odesa,1967-1976
Volodymyr Musolitin,Chornomorets Odesa,1995-1998
Vladimir Pokonin,Chornomorets Odesa,1982-1986
Dmitriy Parfenov,Chornomorets Odesa,1990-1997
Dmytro Korkishko,Chornomorets Odesa,"2015-2017, 2021-2021"
Ivan Bobko,Chornomorets Odesa,"2010-2015, 2017-2017, 2018-2018, 2022-2023, 2023-2023"
Grygoriy Sapozhnikov,Chornomorets Odesa,"1969-1971, 1973-1978"
Lucian Burdujan,Chornomorets Odesa,2011-2013
Valeriy Bokatov,Chornomorets Odesa,"1964-1966, 1967-1971"
Viktor Prokopenko,Chornomorets Odesa,"1969-1971, 1974-1975"
Vasyl Kardash,Chornomorets Odesa,1995-1996
Oleg Mochulyak,Chornomorets Odesa,"1991-1993, 1994-1996, 1996-1996, 1999-2001"
Yuriy Nikiforov,Chornomorets Odesa,"1988-1988, 1989-1993"
Yuriy Sekinaev,Chornomorets Odesa,1986-1990
Franck Dja Djédjé,Chornomorets Odesa,2012-2014
Igor Tigirlas,Chornomorets Odesa,"2011-2011, 2011-2012, 2012-2012"
Sebastián Vázquez,Chornomorets Odesa,"2007-2009, 2009-2010, 2010-2010"
Grygoriy Shalamay,Chornomorets Odesa,1980-1983
Vasyl Mokan,Chornomorets Odesa,1998-2000
Maksym Bragaru,Chornomorets Odesa,2020-2024
Igor Nakonechnyi,Chornomorets Odesa,1983-1989
Vasiliy Bosyi,Chornomorets Odesa,1967-1972
Anatoliy Korshunov,Chornomorets Odesa,1965-1967
Sergiy Ponomarenko,Chornomorets Odesa,2000-2002
Oleg Imrekov,Chornomorets Odesa,1988-1990
Oleksandr Shimanovich,Chornomorets Odesa,1967-1972
Yuriy Shelepnytskyi,Chornomorets Odesa,1989-1992
Vyacheslav Tereshchenko,Chornomorets Odesa,"1999-2001, 2005-2006"
Oleg Morozov,Chornomorets Odesa,1985-1987
Igor Yurchenko,Chornomorets Odesa,"1985-1987, 1989-1990"
Pablo Fontanello,Chornomorets Odesa,"2011-2011, 2012-2014"
Sergiy Danylovskyi,Chornomorets Odesa,2004-2007
Ilya Putrya,Chornomorets Odesa,2020-2024
Evgeniy Loshankov,Chornomorets Odesa,2005-2007
Sergiy Politylo,Chornomorets Odesa,"2010-2013, 2017-2018, 2022-2023"
Danyil Alefirenko,Chornomorets Odesa,2023-2023
Denis Yanakov,Chornomorets Odesa,"2020-2020, 2024-2025"
Sergiy Zirchenko,Chornomorets Odesa,"1986-1990, 1992-1992"
Ruslan Gilazev,Chornomorets Odesa,"2001-2007, 2008-2009"
