name,club,periods
Nikita Golovyatenko,Dinamo Makhachkala,2019-2020
Akhmed Dzhabrailov,Dinamo Makhachkala,
Santino Smith,Dinamo Makhachkala,2023-2024
Zaur Agalarov,Dinamo Makhachkala,2019-2020
Arsen Shikhaliev,Dinamo Makhachkala,
Magomed Gamidov,Dinamo Makhachkala,2019-2020
Andrey Sinitsyn,Dinamo Makhachkala,2022-2022
Rustam Telyakavov,Dinamo Makhachkala,"2021-2022, 2023-2023"
Abdulpasha Dzhabrailov,Dinamo Makhachkala,2025-2025
Evgeniy Goshev,Dinamo Makhachkala,2023-2024
Kirill Bozhenov,Dinamo Makhachkala,2023-2023
Timur Magomedov,Dinamo Makhachkala,2022-2025
Magomedkamil Abdulkhalikov,Dinamo Makhachkala,2019-2020
Vadim Averkiev,Dinamo Makhachkala,2019-2020
Khazbulat Khamkhoev,Dinamo Makhachkala,2021-2023
David Volk,Dinamo Makhachkala,2023-2025
Aleksandr Sandrachuk,Dinamo Makhachkala,2023-2025
Kirill Zinovich,Dinamo Makhachkala,2024-2025
Khadzhimurad Gadzhiev,Dinamo Makhachkala,2019-2022
Maksim Khramtsov,Dinamo Makhachkala,"2023-2024, 2025-2025"
Valentin Paltsev,Dinamo Makhachkala,2024-2025
Anton Krachkovskiy,Dinamo Makhachkala,"2024-2025, 2025-2025"
Ruslan Lisakovich,Dinamo Makhachkala,2023-2024
Dmitriy Ternovskiy,Dinamo Makhachkala,2022-2023
Mikail Zaytsev,Dinamo Makhachkala,"2011-2016, 2019-2020"
Arsen Isaldibirov,Dinamo Makhachkala,2019-2020
Jemal Tabidze,Dinamo Makhachkala,2024-2025
Akhmedpasha Galbatsdibirov,Dinamo Makhachkala,2019-2020
Gamid Shakhbanov,Dinamo Makhachkala,2019-2020
Nardin Mulahusejnovic,Dinamo Makhachkala,2023-2023
Dmitriy Mironenko,Dinamo Makhachkala,2021-2021
Artem Kasimov,Dinamo Makhachkala,2024-2024
Ismail Korgoloev,Dinamo Makhachkala,2019-2020
Ramazan Gadzhimuradov,Dinamo Makhachkala,2023-2023
Victorien Angban,Dinamo Makhachkala,2024-2025
Levon Mortoglyan,Dinamo Makhachkala,2021-2021
Ramazan Magomedov,Dinamo Makhachkala,2020-2021
