name,club,periods
Ramil Bayrashev,Rubin Kazan,"1998-2001, 2001-2002"
Egor Sorokin,Rubin Kazan,"2014-2016, 2016-2017, 2017-2019, 2019-2019, 2023-2024"
Jiri Novotny,Rubin Kazan,2003-2005
Rustem Khuzin,Rubin Kazan,"1988-1994, 1997-2000, 2005-2007"
Nelson Valdez,Rubin Kazan,"2011-2012, 2013-2013"
Egor Teslenko,Rubin Kazan,2022-2025
Carlos Eduardo,Rubin Kazan,"2010-2013, 2014-2016"
Oleg Kuzmin,Rubin Kazan,2010-2018
Dmitriy Kabutov,Rubin Kazan,2022-2025
Vitaliy Volkov,Rubin Kazan,2007-2008
Murad Zadikashvili,Rubin Kazan,"1966-1966, 1967-1972, 1973-1978"
Dmitriy Sennikov,Rubin Kazan,1999-2000
In-beom Hwang,Rubin Kazan,"2020-2022, 2022-2022, 2022-2022"
Oleg Usov,Rubin Kazan,"1975-1975, 1976-1979"
Vadim Potapov,Rubin Kazan,"1987-1989, 1991-1994"
Soltmurad Bakaev,Rubin Kazan,"2020-2023, 2024-2024"
Maxime Lestienne,Rubin Kazan,2016-2018
Aleksandr Prudnikov,Rubin Kazan,2013-2014
Ansar Ayupov,Rubin Kazan,2004-2008
Igor Menshchikov,Rubin Kazan,2000-2001
Mihails Zizilevs,Rubin Kazan,2000-2001
Renat Kamaletdinov,Rubin Kazan,"1974-1979, 1989-1990"
Gennadiy Semin,Rubin Kazan,2002-2003
Obafemi Martins,Rubin Kazan,"2010-2011, 2011-2012"
Ebou Sillah,Rubin Kazan,2003-2006
Dmitriy Poloz,Rubin Kazan,2018-2019
Viktor Teterkin,Rubin Kazan,
Evgeniy Markov,Rubin Kazan,2019-2020
Igor Kamkov,Rubin Kazan,"1989-1991, 1993-1996"
Gabriel,Rubin Kazan,"2006-2008, 2008-2009, 2009-2010"
Mikhail Beschastnykh,Rubin Kazan,1999-2001
Ilya Samoshnikov,Rubin Kazan,2020-2023
Evgeni Dyachkov,Rubin Kazan,1998-2002
Aleksey Medvedev,Rubin Kazan,2010-2012
Valentín Vada,Rubin Kazan,2023-2025
Mijo Caktas,Rubin Kazan,2016-2018
Sergiy Rebrov,Rubin Kazan,2008-2009
David Rajaud,Rubin Kazan,2000-2002
Ivelin Popov,Rubin Kazan,2018-2018
Darko Jevtic,Rubin Kazan,"2020-2021, 2022-2024"
César Navas,Rubin Kazan,"2009-2015, 2017-2019"
Dardan Shabanhaxhaj,Rubin Kazan,2024-2025
Roman Adamov,Rubin Kazan,"2008-2009, 2009-2010, 2010-2011, 2012-2012"
Selim Benachour,Rubin Kazan,2006-2008
Alexandru Gatcan,Rubin Kazan,2006-2008
Vladimir Gavrilov,Rubin Kazan,"1985-1987, 1987-1992, 1993-1994"
Aleksey Bobrov,Rubin Kazan,1999-2000
Vitalijs Astafjevs,Rubin Kazan,2004-2006
Nikolay Vorobyov,Rubin Kazan,1966-1971
Elmir Nabiullin,Rubin Kazan,"2012-2018, 2023-2023"
Sergey Kislyak,Rubin Kazan,"2011-2012, 2012-2016"
