name,club,periods
Milos Krasic,CSKA Moscow,2004-2010
Volodymyr Dudarenko,CSKA Moscow,1967-1975
Valeriy Shmarov,CSKA Moscow,1985-1986
Dmitriy Khomukha,CSKA Moscow,"1988-1989, 1997-2001"
Tomas Necid,CSKA Moscow,"2009-2013, 2013-2014, 2014-2014, 2014-2015"
Ilshat Faizulin,CSKA Moscow,1989-1995
Gennadiy Shtromberger,CSKA Moscow,1982-1987
Keisuke Honda,CSKA Moscow,2010-2014
Bibras Natcho,CSKA Moscow,2014-2018
Viktor Kolyadko,CSKA Moscow,1980-1985
Vladimir Agapov,CSKA Moscow,
Daniel Carvalho,CSKA Moscow,"2004-2008, 2008-2010, 2010-2010"
Mikhail Orekhov,CSKA Moscow,1937-1948
Petr Shcherbatenko,CSKA Moscow,1938-1948
Sergey Kapelkin,CSKA Moscow,1939-1941
Ivan Oblyakov,CSKA Moscow,2018-2025
Sergey Dmitriev,CSKA Moscow,"1989-1991, 1991-1992"
Yuriy Zhirkov,CSKA Moscow,2004-2009
Aleksandr Grishin,CSKA Moscow,"1988-1988, 1989-1995, 1997-2000"
Sergey Berezin,CSKA Moscow,1986-1988
Dmitriy Karsakov,CSKA Moscow,"1991-1991, 1991-1994, 1995-1996, 1997-1998"
Pontus Wernbloom,CSKA Moscow,2012-2018
Anton Zabolotnyi,CSKA Moscow,"2008-2010, 2010-2011, 2011-2012, 2012-2013, 2021-2024"
Roman Eremenko,CSKA Moscow,2014-2017
Sergey Filippenkov,CSKA Moscow,1998-2002
Denis Popov,CSKA Moscow,2001-2004
Vitinho,CSKA Moscow,"2013-2015, 2016-2018"
Vladimir Streshniy,CSKA Moscow,1962-1964
Aleksey Gerasimov,CSKA Moscow,1995-1998
Igor Diveev,CSKA Moscow,"2019-2019, 2019-2025"
Aleksey Belenkov,CSKA Moscow,1978-1981
Wilhelm Tellinger,CSKA Moscow,1972-1976
Sergey Fokin,CSKA Moscow,1984-1993
Jiri Jarosik,CSKA Moscow,2003-2005
Vladislav Radimov,CSKA Moscow,1992-1996
Mikhail Dubinin,CSKA Moscow,1976-1982
Mikhail Kireev,CSKA Moscow,1937-1939
Dmitriy Khokhlov,CSKA Moscow,1992-1997
Tamerlan Musaev,CSKA Moscow,2024-2025
Leonid Nazarenko,CSKA Moscow,1976-1980
Valeriy Minko,CSKA Moscow,1989-2002
Aleksey Vodyagin,CSKA Moscow,"1945-1946, 1947-1956"
Vasiliy Berezutskiy,CSKA Moscow,2002-2018
Arnór Sigurdsson,CSKA Moscow,"2018-2021, 2022-2022, 2023-2023, 2023-2024"
Taras Shulyatytskyi,CSKA Moscow,1967-1970
Aleksandr Golovin,CSKA Moscow,2013-2018
Evgeniy Aldonin,CSKA Moscow,"2004-2012, 2013-2013"
Anatoliy Maslyaev,CSKA Moscow,1967-1971
Stepan Varga,CSKA Moscow,1966-1967
Jesús Medina,CSKA Moscow,2022-2023
Evgeniy Varlamov,CSKA Moscow,1998-2003
Mário Fernandes,CSKA Moscow,2012-2022
Serghei Savcenco,CSKA Moscow,1985-1988
Aleksandr Abramov,CSKA Moscow,1938-1940
Aleksey Berezutskiy,CSKA Moscow,2001-2018
Igor Yanovskiy,CSKA Moscow,2001-2004
Oleg Kornaukhov,CSKA Moscow,"1998-2002, 2003-2004"
Vyacheslav Ambartsumyan,CSKA Moscow,1960-1963
Viktor Fedorov,CSKA Moscow,
Istvan Sekech,CSKA Moscow,1966-1967
