name,club,periods
Motohiro Yamaguchi,Nagoya Grampus,1999-2003
Claiton,Nagoya Grampus,2004-2006
Makoto Kakuda,Nagoya Grampus,"2004-2006, 2007-2007"
Ryoya Morishita,Nagoya Grampus,"2021-2024, 2024-2025"
Jung-woo Kim,Nagoya Grampus,2006-2008
Milivoje Novakovic,Nagoya Grampus,2015-2016
Aria Jasuru Hasegawa,Nagoya Grampus,2018-2021
Yohei Toyoda,Nagoya Grampus,"2004-2007, 2009-2009"
Asahi Yada,Nagoya Grampus,"2014-2017, 2018-2018"
Yuichi Maruyama,Nagoya Grampus,2018-2024
Ryota Isomura,Nagoya Grampus,2009-2017
Go Oiwa,Nagoya Grampus,1995-2000
Haruya Fujii,Nagoya Grampus,"2019-2024, 2024-2024"
Ryunosuke Noda,Nagoya Grampus,2014-2017
Yuya Yamagishi,Nagoya Grampus,2024-2025
Dragiša Binić,Nagoya Grampus,1994-1995
Valdo,Nagoya Grampus,1997-1998
Ricardinho,Nagoya Grampus,1997-1998
Takashi Kanai,Nagoya Grampus,"2018-2019, 2020-2020"
Naoki Mori,Nagoya Grampus,
Tomoyuki Sakai,Nagoya Grampus,2001-2004
Sho Kamogawa,Nagoya Grampus,2005-2008
Yusuke Nakatani,Nagoya Grampus,"1997-1999, 1999-2000, 2000-2006"
Felipe Garcia,Nagoya Grampus,"2017-2018, 2019-2019"
Kazuya Miyahara,Nagoya Grampus,"2017-2019, 2019-2023"
Luizão,Nagoya Grampus,2005-2005
Bernard Allou,Nagoya Grampus,1998-1999
