name,club,periods
Hiroto Yamami,Gamba Osaka,"2022-2024, 2025-2025"
Jin Izumisawa,Gamba Osaka,"2017-2018, 2019-2019"
Akira Kaji,Gamba Osaka,2006-2014
Wellington Silva,Gamba Osaka,2021-2023
Keisuke Kurokawa,Gamba Osaka,2020-2025
Pedro Júnior,Gamba Osaka,"2009-2010, 2010-2010, 2010-2011, 2011-2012"
Fábio Aguiar,Gamba Osaka,2017-2019
Takahiro Shimada,Gamba Osaka,
Shinya Yajima,Gamba Osaka,"2018-2018, 2019-2022"
Jeong-ya Kim,Gamba Osaka,"2011-2013, 2014-2018"
