name,club,periods
Marcelo Ramos,Sanfrecce Hiroshima,
Satoru Yamagishi,Sanfrecce Hiroshima,"2010-2011, 2011-2016"
Hiroto Mogi,Sanfrecce Hiroshima,2002-2006
Galvão,Sanfrecce Hiroshima,2005-2005
Ryuichi Hirashige,Sanfrecce Hiroshima,"2007-2010, 2010-2011, 2011-2013"
Kohei Shimizu,Sanfrecce Hiroshima,"2008-2017, 2018-2018, 2019-2020, 2020-2022"
Anderson Lopes,Sanfrecce Hiroshima,2016-2017
Tolgay Arslan,Sanfrecce Hiroshima,2024-2025
Masato Kudo,Sanfrecce Hiroshima,"2017-2019, 2020-2020"
Hiroki Mizumoto,Sanfrecce Hiroshima,"2011-2019, 2020-2020, 2021-2021"
Yuya Asano,Sanfrecce Hiroshima,"2019-2019, 2020-2023"
Graham Arnold,Sanfrecce Hiroshima,1997-1998
Antônio Carlos,Sanfrecce Hiroshima,1997-1998
Daiki Watari,Sanfrecce Hiroshima,2018-2020
Yuichi Komano,Sanfrecce Hiroshima,2000-2008
Taishi Matsumoto,Sanfrecce Hiroshima,"2017-2020, 2021-2021, 2021-2025"
Kazuhiko Chiba,Sanfrecce Hiroshima,2012-2019
Takumi Shima,Sanfrecce Hiroshima,
Nassim Ben Khalifa,Sanfrecce Hiroshima,2022-2024
Hayao Kawabe,Sanfrecce Hiroshima,"2013-2015, 2018-2021, 2024-2025"
Takayuki Kuwata,Sanfrecce Hiroshima,
Issei Takayanagi,Sanfrecce Hiroshima,2005-2012
Ezequiel,Sanfrecce Hiroshima,2020-2025
Sho Inagaki,Sanfrecce Hiroshima,2017-2020
John van Loen,Sanfrecce Hiroshima,1995-1995
Shuto Nakano,Sanfrecce Hiroshima,2023-2025
Mihael Mikic,Sanfrecce Hiroshima,2009-2018
Ryuji Michiki,Sanfrecce Hiroshima,1991-1998
Kentaro Sawada,Sanfrecce Hiroshima,1999-2004
Aritatsu Ogi,Sanfrecce Hiroshima,
Ikuo Matsumoto,Sanfrecce Hiroshima,
Yasuyuki Kuwahara,Sanfrecce Hiroshima,
Ilian Stoyanov,Sanfrecce Hiroshima,2007-2011
Ryuzo Okamitsu,Sanfrecce Hiroshima,
Kohei Morita,Sanfrecce Hiroshima,2005-2012
Teerasil Dangda,Sanfrecce Hiroshima,2018-2018
Davit Mujiri,Sanfrecce Hiroshima,2011-2012
Takumi Miyayoshi,Sanfrecce Hiroshima,2016-2018
Aurelio Vidmar,Sanfrecce Hiroshima,1998-1999
Han-jae Ri,Sanfrecce Hiroshima,2001-2010
Shunsuke Maeda,Sanfrecce Hiroshima,"2005-2007, 2009-2009"
Yusuke Chajima,Sanfrecce Hiroshima,"2014-2018, 2020-2025"
Koji Nakajima,Sanfrecce Hiroshima,2009-2014
Yahiro Kazama,Sanfrecce Hiroshima,
Felipe Silva,Sanfrecce Hiroshima,2017-2019
Masato Fue,Sanfrecce Hiroshima,1991-1999
Sota Nakamura,Sanfrecce Hiroshima,2025-2025
Tetsuya Ito,Sanfrecce Hiroshima,1997-2001
Naoto Arai,Sanfrecce Hiroshima,2024-2025
Hayden Foxe,Sanfrecce Hiroshima,1997-1998
Tomohiro Katanosaka,Sanfrecce Hiroshima,
Junya Osaki,Sanfrecce Hiroshima,"2010-2013, 2014-2014"
Mitsuaki Kojima,Sanfrecce Hiroshima,1993-1999
Shinichiro Kuwada,Sanfrecce Hiroshima,2005-2011
