name,club,periods
Akira Ito,Kawasaki Frontale,
Koji Yamase,Kawasaki Frontale,2011-2013
Miki Yamane,Kawasaki Frontale,2020-2024
Reo Hatate,Kawasaki Frontale,"2018-2019, 2019-2020, 2020-2022"
Marlon,Kawasaki Frontale,2002-2003
Kyohei Noborizato,Kawasaki Frontale,2009-2024
Shintaro Kurumaya,Kawasaki Frontale,2015-2025
Takayuki Morimoto,Kawasaki Frontale,2016-2018
Yusuke Segawa,Kawasaki Frontale,2023-2025
Ao Tanaka,Kawasaki Frontale,"2017-2021, 2022-2022"
Kohei Hayashi,Kawasaki Frontale,2001-2004
Naoki Urata,Kawasaki Frontale,1997-2002
Hiroki Ito,Kawasaki Frontale,2001-2014
Kazuya Yamamura,Kawasaki Frontale,2019-2024
Jeci,Kawasaki Frontale,2012-2015
Yusuke Tanaka,Kawasaki Frontale,2011-2015
Yasuhiro Nagahashi,Kawasaki Frontale,1998-2007
Tinga,Kawasaki Frontale,1999-2000
Yusuke Mori,Kawasaki Frontale,2005-2011
Kenyu Sugimoto,Kawasaki Frontale,2015-2016
Koji Miyoshi,Kawasaki Frontale,"2015-2018, 2019-2019, 2019-2019, 2020-2020"
Manabu Saito,Kawasaki Frontale,2018-2021
Tatsuki Seko,Kawasaki Frontale,2022-2024
Jesiel,Kawasaki Frontale,"2019-2020, 2020-2025"
Eduardo Neto,Kawasaki Frontale,2016-2018
Taketo Shiokawa,Kawasaki Frontale,2000-2005
Kazuhiro Murakami,Kawasaki Frontale,2007-2010
Masahiro Ohashi,Kawasaki Frontale,2007-2009
Ten Miyagi,Kawasaki Frontale,"2020-2020, 2021-2023, 2023-2023, 2024-2025"
Takanobu Komiyama,Kawasaki Frontale,2010-2017
Tatsuki Nara,Kawasaki Frontale,2016-2020
Asahi Sasaki,Kawasaki Frontale,2022-2025
João Schmidt,Kawasaki Frontale,2021-2024
Ricardinho,Kawasaki Frontale,2000-2001
Eduardo,Kawasaki Frontale,"2016-2017, 2017-2019"
Marquinho,Kawasaki Frontale,2002-2003
Yusuke Igawa,Kawasaki Frontale,"2006-2007, 2008-2018"
Sai van Wermeskerken,Kawasaki Frontale,2024-2025
Taku Harada,Kawasaki Frontale,2005-2009
Kosuke Kikuchi,Kawasaki Frontale,2008-2012
Sota Miura,Kawasaki Frontale,2024-2025
Hideki Sahara,Kawasaki Frontale,"1998-2008, 2009-2011"
Marcão,Kawasaki Frontale,2006-2006
Hideki Katsura,Kawasaki Frontale,1997-2002
Yuki Saneto,Kawasaki Frontale,2011-2016
Junichi Inamoto,Kawasaki Frontale,2010-2015
Chanathip Songkrasin,Kawasaki Frontale,2022-2023
Kazunari Okayama,Kawasaki Frontale,"2002-2005, 2006-2006"
Rhayner,Kawasaki Frontale,2017-2018
Masaki Yamamoto,Kawasaki Frontale,2013-2016
Bafétimbi Gomis,Kawasaki Frontale,2023-2024
Yuto Suzuki,Kawasaki Frontale,"2018-2019, 2020-2020, 2021-2021"
Yuki Yamamoto,Kawasaki Frontale,2024-2025
Tetsuya Oishi,Kawasaki Frontale,"1998-2002, 2004-2005"
Tatsuru Mukojima,Kawasaki Frontale,1997-2002
Kazuki Kozuka,Kawasaki Frontale,2021-2023
