name,club,periods
Takanori Chiaki,Fagiano Okayama,2010-2016
Yuhei Ono,Fagiano Okayama,2007-2010
Kiwara Miyazaki,Fagiano Okayama,"2021-2022, 2022-2023, 2024-2024"
Rui Sueyoshi,Fagiano Okayama,"2023-2024, 2024-2025"
Tomoya Fukumoto,Fagiano Okayama,"2018-2022, 2023-2024"
Ryosuke Kawano,Fagiano Okayama,"2021-2024, 2025-2025"
Hitoshi Usui,Fagiano Okayama,2007-2012
Koji Noda,Fagiano Okayama,2009-2011
Akira Kaji,Fagiano Okayama,2015-2018
Yuji Wakasa,Fagiano Okayama,2022-2025
Mutsumi Tamabayashi,Fagiano Okayama,2007-2010
Kaito Abe,Fagiano Okayama,"2018-2023, 2024-2025"
Yuya Takagi,Fagiano Okayama,2023-2025
Wakaba Shimoguchi,Fagiano Okayama,"2017-2019, 2020-2022, 2024-2024"
Yosuke Kawai,Fagiano Okayama,2022-2024
Paulinho,Fagiano Okayama,2020-2022
Yusuke Tanaka,Fagiano Okayama,2019-2022
Ibuki Fujita,Fagiano Okayama,2024-2025
Jun Ichimori,Fagiano Okayama,2017-2020
Tomohiko Miyazaki,Fagiano Okayama,2021-2023
William Popp,Fagiano Okayama,2020-2021
Rikito Inoue,Fagiano Okayama,2021-2022
Chang-gang Lee,Fagiano Okayama,2007-2012
Svend Brodersen,Fagiano Okayama,2024-2025
Hirotsugu Nakabayashi,Fagiano Okayama,2012-2017
Jung-won Choi,Fagiano Okayama,2018-2021
Hidenori Mago,Fagiano Okayama,2009-2015
Yuma Hiroki,Fagiano Okayama,2019-2023
Daiki Hotta,Fagiano Okayama,"2022-2023, 2023-2025"
Yuji Ozaki,Fagiano Okayama,2008-2010
Kenta Mukuhara,Fagiano Okayama,2018-2021
Kazuhito Watanabe,Fagiano Okayama,2015-2018
Junki Kanayama,Fagiano Okayama,2018-2025
