name,club,periods
Hugo Silva,Defensa y Justicia,"2016-2018, 2018-2019, 2021-2022"
Juan Tejera,Defensa y Justicia,2012-2016
Martín Perafán,Defensa y Justicia,2009-2012
Tomás Escalante,Defensa y Justicia,"2020-2022, 2022-2024, 2025-2025"
Emanuel Aguilera,Defensa y Justicia,"2012-2014, 2024-2025"
Alexis Soto,Defensa y Justicia,"2021-2022, 2023-2025"
Darío Cáceres,Defensa y Justicia,"2023-2025, 2025-2025"
Juan Gabriel Rodríguez,Defensa y Justicia,"2019-2022, 2022-2023, 2023-2024"
Enzo Fernández,Defensa y Justicia,2020-2021
Marcelo Cardozo,Defensa y Justicia,"2010-2011, 2012-2013"
Damián Martínez,Defensa y Justicia,2014-2016
Sergio Velázquez,Defensa y Justicia,"2010-2013, 2013-2013, 2013-2014"
Julio González,Defensa y Justicia,2018-2020
Domingo Blanco,Defensa y Justicia,2018-2019
Nery Leyes,Defensa y Justicia,2014-2016
Ariel Franco,Defensa y Justicia,2009-2011
Néstor Breitenbruch,Defensa y Justicia,2020-2021
Kevin López,Defensa y Justicia,2024-2024
Gabriel Arias,Defensa y Justicia,"2012-2018, 2018-2018"
Jonás Gutiérrez,Defensa y Justicia,"2016-2017, 2018-2019"
Franco Lazzaroni,Defensa y Justicia,2011-2013
Cristopher Fiermarín,Defensa y Justicia,"2023-2024, 2024-2025, 2025-2025"
Fernando Pellegrino,Defensa y Justicia,"2012-2015, 2015-2016, 2017-2017, 2018-2018, 2020-2020"
Julián Malatini,Defensa y Justicia,"2023-2023, 2024-2024"
Fernando Lorefice,Defensa y Justicia,"2007-2008, 2008-2011"
Enrique Bologna,Defensa y Justicia,2023-2025
Ezequiel Unsain,Defensa y Justicia,2017-2023
