name,club,periods
Gonzalo Abrego,CD Godoy Cruz Antonio Tomba,"2021-2023, 2024-2025"
Álvaro Navarro,CD Godoy Cruz Antonio Tomba,2011-2012
Víctor Figueroa,CD Godoy Cruz Antonio Tomba,2008-2009
Pol Fernández,CD Godoy Cruz Antonio Tomba,"2015-2016, 2016-2018"
Mariano Torresi,CD Godoy Cruz Antonio Tomba,"1998-2003, 2004-2007, 2008-2008, 2008-2009, 2009-2009, 2010-2010, 2011-2011"
Iván Borghello,CD Godoy Cruz Antonio Tomba,2008-2009
Victorio Ramis,CD Godoy Cruz Antonio Tomba,"2017-2019, 2020-2021"
Nicolás Sánchez,CD Godoy Cruz Antonio Tomba,"2010-2014, 2021-2022"
Mariano Donda,CD Godoy Cruz Antonio Tomba,2010-2011
Gonzalo Castellani,CD Godoy Cruz Antonio Tomba,2012-2014
Carlos Sánchez,CD Godoy Cruz Antonio Tomba,2010-2011
Hernán López,CD Godoy Cruz Antonio Tomba,"2023-2023, 2024-2024"
Facundo Altamira,CD Godoy Cruz Antonio Tomba,2024-2025
Juan Brunetta,CD Godoy Cruz Antonio Tomba,"2019-2020, 2022-2022, 2023-2023"
Jorge Curbelo,CD Godoy Cruz Antonio Tomba,"2007-2008, 2009-2014"
Miguel Merentiel,CD Godoy Cruz Antonio Tomba,"2019-2020, 2021-2022"
Nahuel Ulariaga,CD Godoy Cruz Antonio Tomba,2023-2025
Enzo Pérez,CD Godoy Cruz Antonio Tomba,2003-2007
César Carranza,CD Godoy Cruz Antonio Tomba,2010-2011
Nicolás Castro,CD Godoy Cruz Antonio Tomba,2012-2014
Martín Aguirre,CD Godoy Cruz Antonio Tomba,"2007-2010, 2011-2011"
Nicolás Fernández,CD Godoy Cruz Antonio Tomba,"2023-2023, 2024-2025"
Tomás Cardona,CD Godoy Cruz Antonio Tomba,"2017-2018, 2018-2020, 2021-2021"
Diego Viera,CD Godoy Cruz Antonio Tomba,2015-2019
Cristian Chávez,CD Godoy Cruz Antonio Tomba,"2009-2010, 2022-2022"
Fabrizio Angileri,CD Godoy Cruz Antonio Tomba,"2015-2019, 2019-2019"
Claudio Aquino,CD Godoy Cruz Antonio Tomba,2013-2015
Leandro Grimi,CD Godoy Cruz Antonio Tomba,"2012-2013, 2013-2014"
Enzo Larrosa,CD Godoy Cruz Antonio Tomba,2022-2024
Sebastián Lomónaco,CD Godoy Cruz Antonio Tomba,"2019-2022, 2022-2023, 2023-2024, 2025-2025"
Daniel Barrea,CD Godoy Cruz Antonio Tomba,"2023-2023, 2024-2025"
Fernando Zuqui,CD Godoy Cruz Antonio Tomba,2012-2016
Gastón Giménez,CD Godoy Cruz Antonio Tomba,2015-2018
Matías Ramírez,CD Godoy Cruz Antonio Tomba,"2021-2021, 2022-2023, 2023-2024, 2024-2024, 2025-2025"
Armando Cooper,CD Godoy Cruz Antonio Tomba,"2011-2012, 2012-2013, 2014-2015"
Valentín Burgoa,CD Godoy Cruz Antonio Tomba,"2019-2023, 2023-2024, 2025-2025"
Pier Barrios,CD Godoy Cruz Antonio Tomba,2022-2025
Osvaldo Miranda,CD Godoy Cruz Antonio Tomba,"2003-2004, 2006-2007"
Mateo Mendoza,CD Godoy Cruz Antonio Tomba,2024-2025
Diego Rodríguez,CD Godoy Cruz Antonio Tomba,2022-2024
Cristian Colmán,CD Godoy Cruz Antonio Tomba,2021-2022
Santino Andino,CD Godoy Cruz Antonio Tomba,2024-2025
Gianluca Ferrari,CD Godoy Cruz Antonio Tomba,"2020-2021, 2021-2024, 2024-2025"
Mauro Poy,CD Godoy Cruz Antonio Tomba,
Fabián Henríquez,CD Godoy Cruz Antonio Tomba,2016-2021
Vicente Poggi,CD Godoy Cruz Antonio Tomba,"2024-2024, 2024-2025"
Daniel Vega,CD Godoy Cruz Antonio Tomba,2009-2010
Hernán Buján,CD Godoy Cruz Antonio Tomba,2006-2007
Gonzalo Cabrera,CD Godoy Cruz Antonio Tomba,"2011-2012, 2013-2015"
Juan Herbella,CD Godoy Cruz Antonio Tomba,2006-2007
Lucas Arce,CD Godoy Cruz Antonio Tomba,"2023-2023, 2024-2025"
Guillermo Ortiz,CD Godoy Cruz Antonio Tomba,"2021-2023, 2023-2024, 2024-2025, 2025-2025"
Israel Damonte,CD Godoy Cruz Antonio Tomba,2010-2012
Martín Pino,CD Godoy Cruz Antonio Tomba,"2024-2025, 2025-2025"
Luciano Pizarro,CD Godoy Cruz Antonio Tomba,"2020-2023, 2023-2024, 2024-2025"
Diego Rodríguez,CD Godoy Cruz Antonio Tomba,2013-2015
Jesús Vera,CD Godoy Cruz Antonio Tomba,"2008-2011, 2011-2013, 2013-2013, 2014-2014"
Thomas Galdames,CD Godoy Cruz Antonio Tomba,2023-2024
Nicolás Olmedo,CD Godoy Cruz Antonio Tomba,"2002-2004, 2005-2013"
Sebastián Martínez,CD Godoy Cruz Antonio Tomba,2009-2010
Leandro Torres,CD Godoy Cruz Antonio Tomba,2009-2010
Lucas Ceballos,CD Godoy Cruz Antonio Tomba,2010-2016
Sergio López,CD Godoy Cruz Antonio Tomba,"2011-2013, 2014-2015, 2015-2015"
Manuel Guillén,CD Godoy Cruz Antonio Tomba,2023-2024
Hernán Encina,CD Godoy Cruz Antonio Tomba,2008-2009
Emanuel Insúa,CD Godoy Cruz Antonio Tomba,2012-2013
Marcelo Benítez,CD Godoy Cruz Antonio Tomba,2016-2017
Ian Escobar,CD Godoy Cruz Antonio Tomba,2020-2021
Gonzalo Díaz,CD Godoy Cruz Antonio Tomba,"2009-2009, 2009-2010, 2010-2011, 2012-2012, 2014-2014, 2015-2016"
Bruno Leyes,CD Godoy Cruz Antonio Tomba,2022-2025
Facundo Cobos,CD Godoy Cruz Antonio Tomba,2016-2019
Joaquín Varela,CD Godoy Cruz Antonio Tomba,"2018-2020, 2021-2021, 2021-2022, 2022-2023"
Gustavo Pinto,CD Godoy Cruz Antonio Tomba,2006-2007
Agustín Verdugo,CD Godoy Cruz Antonio Tomba,"2017-2019, 2020-2020"
Zelmar García,CD Godoy Cruz Antonio Tomba,2010-2012
Luciano Abecasis,CD Godoy Cruz Antonio Tomba,2015-2019
