name,club,periods
Eduardo Escobar,CA Talleres,"2000-2000, 2001-2004"
Jorge Quinteros,CA Talleres,2002-2003
Guilherme Parede,CA Talleres,"2020-2020, 2020-2022, 2022-2023, 2023-2024, 2024-2025"
Nazareno Solís,CA Talleres,2016-2016
Cristian Devallis,CA Talleres,"2002-2004, 2005-2005, 2006-2007"
Matías Galarza Fonda,CA Talleres,"2023-2024, 2025-2025"
Santiago Silva,CA Talleres,2018-2018
Alejandro Martínez,CA Talleres,"2024-2025, 2025-2025"
Juan Cruz Komar,CA Talleres,"2016-2016, 2016-2022"
David Romero,CA Talleres,"2022-2024, 2024-2025, 2025-2025"
Juan Ignacio Méndez,CA Talleres,2019-2022
Cristian Pavón,CA Talleres,2014-2014
Eial Strahman,CA Talleres,2015-2017
Cristian Pino,CA Talleres,1999-2002
Héctor Fértoli,CA Talleres,2021-2022
Mario Cuenca,CA Talleres,"1995-2002, 2005-2006"
Marcos Portillo,CA Talleres,2024-2025
Lucas Olaza,CA Talleres,"2017-2018, 2019-2019"
Mariano Monrroy,CA Talleres,2000-2002
Cristian Tarragona,CA Talleres,2024-2025
Hernán Franco,CA Talleres,"2000-2001, 2005-2006"
Maximiliano Salas,CA Talleres,2001-2004
Ángelo Martino,CA Talleres,2021-2023
Javier Gandolfi,CA Talleres,"2003-2003, 2016-2021"
Marcelo Torres,CA Talleres,2017-2018
Sebastián Carrizo,CA Talleres,2000-2004
Juan Sánchez Sotelo,CA Talleres,2013-2014
Emanuel Perrone,CA Talleres,2002-2004
Lucas Suárez,CA Talleres,"2022-2023, 2024-2025, 2025-2025"
Juan Manuel Tévez,CA Talleres,2013-2014
Valentín Depietri,CA Talleres,2023-2025
Joel Soñora,CA Talleres,"2018-2019, 2020-2021"
Emanuel Reynoso,CA Talleres,"2015-2018, 2025-2025"
Ricardo Silva,CA Talleres,1999-2001
Aldo Araujo,CA Talleres,
José Alfredo Zelaya,CA Talleres,"1996-1999, 2000-2001"
Ezequiel Barrionuevo,CA Talleres,"2004-2006, 2007-2008, 2013-2016"
Javier Lux,CA Talleres,2002-2003
Gonzalo Álvez,CA Talleres,"2023-2023, 2024-2024, 2025-2025"
Claudio Pronetto,CA Talleres,1999-2003
Gastón Bottino,CA Talleres,2012-2015
Leonardo Gil,CA Talleres,2016-2017
Ulises Ortegoza,CA Talleres,2022-2025
Ivo Chaves,CA Talleres,"2014-2017, 2017-2018, 2019-2019"
Facundo Erpen,CA Talleres,2002-2005
Carlos Quintana,CA Talleres,2016-2019
Wilfredo Olivera,CA Talleres,2015-2017
Matías Urbano,CA Talleres,2001-2002
Gonzalo Maroni,CA Talleres,2018-2019
Favio Álvarez,CA Talleres,"2014-2015, 2022-2023"
Elvio Fredrich,CA Talleres,2013-2014
Rafael Pérez,CA Talleres,"2020-2020, 2021-2023"
Ezequiel Rescaldani,CA Talleres,2017-2017
Gustavo Bou,CA Talleres,2024-2024
