name,club,periods
Sebastián Rusculleda,Club Atlético Tigre,"2007-2009, 2013-2015"
Sergio Araujo,Club Atlético Tigre,2013-2014
Facundo Bertoglio,Club Atlético Tigre,2014-2015
Claudio Pérez,Club Atlético Tigre,2010-2011
Federico Santander,Club Atlético Tigre,2012-2013
Esteban González,Club Atlético Tigre,2010-2011
Emmanuel Pío,Club Atlético Tigre,2011-2014
Matías Pérez Acuña,Club Atlético Tigre,2018-2021
Enzo Díaz,Club Atlético Tigre,"2019-2022, 2022-2023, 2023-2024"
Gonzalo Maroni,Club Atlético Tigre,2024-2024
Ariel Nahuelpán,Club Atlético Tigre,2014-2014
David Romero,Club Atlético Tigre,2025-2025
Jorge Rodríguez,Club Atlético Tigre,2015-2017
Víctor Cabrera,Club Atlético Tigre,2021-2024
Diego Sosa,Club Atlético Tigre,"2017-2017, 2018-2023, 2023-2024, 2024-2025"
Martín Ortega,Club Atlético Tigre,2022-2025
Sebastián Prediger,Club Atlético Tigre,2018-2024
Cristian Leyes,Club Atlético Tigre,2008-2010
Leonel Altobelli,Club Atlético Tigre,"2008-2009, 2010-2011, 2011-2012, 2012-2012, 2013-2013"
Guillermo Suárez,Club Atlético Tigre,"2007-2008, 2009-2009"
Cristian Zabala,Club Atlético Tigre,2020-2024
Gonzalo Flores,Club Atlético Tigre,"2023-2024, 2025-2025"
Milton Céliz,Club Atlético Tigre,2021-2022
Sebastián Ereros,Club Atlético Tigre,2007-2008
Jonatan Blanco,Club Atlético Tigre,2008-2011
Leandro Garate,Club Atlético Tigre,2014-2016
Emiliano Ellacopulos,Club Atlético Tigre,"2013-2015, 2015-2015, 2016-2017"
Diego Becker,Club Atlético Tigre,2020-2021
Ernesto Goñi,Club Atlético Tigre,2015-2016
Alfio Oviedo,Club Atlético Tigre,2025-2025
Lucas Orbán,Club Atlético Tigre,"2011-2012, 2012-2013"
Nehuén Paz,Club Atlético Tigre,2024-2025
Rodolfo Arruabarrena,Club Atlético Tigre,2008-2010
Pablo Fontanello,Club Atlético Tigre,"2006-2007, 2007-2009, 2010-2010"
Matías Escobar,Club Atlético Tigre,2011-2013
Silvio González,Club Atlético Tigre,2012-2012
Tomás Galván,Club Atlético Tigre,2024-2024
Diego Ferreira,Club Atlético Tigre,2012-2013
Carlos Fondacaro,Club Atlético Tigre,2009-2010
Guillermo Cosaro,Club Atlético Tigre,"2013-2014, 2017-2018"
Lucas Rodríguez,Club Atlético Tigre,2018-2020
Braian Rodríguez,Club Atlético Tigre,2010-2010
Leandro González Pírez,Club Atlético Tigre,2015-2016
Diego Vera,Club Atlético Tigre,2018-2019
Agustín Obando,Club Atlético Tigre,2022-2023
Mariano Pernía,Club Atlético Tigre,2011-2011
Javier Iritier,Club Atlético Tigre,2017-2018
