name,club,periods
Enzo Roldán,CA Unión (Santa Fe),"2021-2021, 2022-2025, 2025-2025"
Nelson Acevedo,CA Unión (Santa Fe),"2016-2018, 2018-2020, 2021-2021"
Miguel Barreto,CA Unión (Santa Fe),"1996-2000, 2007-2007"
Junior Marabel,CA Unión (Santa Fe),"2022-2023, 2023-2024, 2025-2025"
José Paz,CA Unión (Santa Fe),1999-2000
Augusto Lotti,CA Unión (Santa Fe),2018-2019
Marcelo Estigarribia,CA Unión (Santa Fe),2025-2025
Jerónimo Barrales,CA Unión (Santa Fe),2011-2012
Damián Martínez,CA Unión (Santa Fe),"2017-2019, 2019-2020"
Edgardo Prátola,CA Unión (Santa Fe),1999-2000
Javier Méndez,CA Unión (Santa Fe),2019-2020
Sebastián Palacios,CA Unión (Santa Fe),2013-2014
Maximiliano Cuadra,CA Unión (Santa Fe),2019-2019
Damián Lizio,CA Unión (Santa Fe),2013-2013
Brian Blasi,CA Unión (Santa Fe),2018-2022
Germán Weiner,CA Unión (Santa Fe),2004-2011
Marcos Pirchio,CA Unión (Santa Fe),2010-2010
