name,club,periods
Esteban Fuertes,CA River Plate,2002-2003
Maxi López,CA River Plate,2001-2005
Alejandro Domínguez,CA River Plate,"2001-2004, 2011-2012"
Braian Romero,CA River Plate,2021-2022
Paulo Ferrari,CA River Plate,2006-2011
Gonzalo Higuaín,CA River Plate,2006-2007
Esteban Cambiasso,CA River Plate,2001-2002
Marcelo Salas,CA River Plate,"1996-1998, 2003-2005"
Manuel Lanzini,CA River Plate,"2010-2011, 2012-2014, 2023-2025"
Agustín Palavecino,CA River Plate,"2021-2024, 2025-2025"
Nelson Cuevas,CA River Plate,"1998-2003, 2003-2005"
Fernando Belluschi,CA River Plate,2006-2008
Hernán Crespo,CA River Plate,1994-1996
Enzo Fernández,CA River Plate,2021-2022
Sebastián Abreu,CA River Plate,"2008-2008, 2008-2009, 2009-2009"
Matías Abelairas,CA River Plate,2003-2011
Enzo Francescoli,CA River Plate,"1983-1986, 1994-1998"
José Sand,CA River Plate,"2002-2002, 2003-2005, 2006-2006, 2007-2007"
Paulo Díaz,CA River Plate,2019-2025
Gabriel Mercado,CA River Plate,2012-2016
Robert Rojas,CA River Plate,"2019-2023, 2024-2024, 2024-2025"
Damián Álvarez,CA River Plate,"1998-2002, 2002-2003"
Mariano Pavone,CA River Plate,2010-2011
Leonardo Pisculichi,CA River Plate,2014-2016
Salomón Rondón,CA River Plate,2023-2024
Juan Sarnari,CA River Plate,"1959-1963, 1964-1968"
Exequiel Palacios,CA River Plate,2017-2020
Leonardo Ponzio,CA River Plate,"2007-2009, 2012-2022"
Ramiro Funes Mori,CA River Plate,"2011-2015, 2023-2025"
Guillermo Pereyra,CA River Plate,1998-2004
Mario Yepes,CA River Plate,1999-2002
Jonathan Santana,CA River Plate,2005-2006
Bruno Zuculini,CA River Plate,2018-2024
Antonio Alzamendi,CA River Plate,"1981-1982, 1986-1988"
Jorge Carrascal,CA River Plate,"2019-2019, 2020-2022, 2022-2022"
Leopoldo Luque,CA River Plate,1975-1980
Horacio Ameli,CA River Plate,"2003-2004, 2005-2006, 2006-2006"
Ramón Díaz,CA River Plate,"1978-1982, 1991-1993"
Pedro González,CA River Plate,1975-1981
Norberto Alonso,CA River Plate,"1970-1976, 1977-1982, 1984-1987"
Daniel Villalva,CA River Plate,"2009-2013, 2013-2014"
Javier Pinola,CA River Plate,2017-2023
Federico Girotti,CA River Plate,2020-2022
Carlos Carbonero,CA River Plate,2013-2014
Jonatan Maidana,CA River Plate,"2010-2019, 2021-2024"
Diego Barrado,CA River Plate,"2000-2004, 2005-2006, 2007-2007, 2008-2011"
Juan José López,CA River Plate,1970-1982
Andrés Ríos,CA River Plate,"2007-2010, 2011-2013, 2013-2014"
Leandro González Pírez,CA River Plate,"2012-2013, 2014-2014, 2014-2015, 2022-2023, 2024-2025"
Iván Alonso,CA River Plate,"1998-2000, 2016-2017"
Gonzalo Montiel,CA River Plate,"2017-2021, 2025-2025"
Gastón Fernández,CA River Plate,"2003-2003, 2004-2006, 2006-2007"
Camilo Mayada,CA River Plate,2015-2019
Sergio Berti,CA River Plate,"1990-1992, 1993-1996, 1996-1999"
Marco Ruben,CA River Plate,2007-2008
Miguel Loayza,CA River Plate,1966-1967
Lucas Ocampos,CA River Plate,2011-2012
Juan Pablo Sorín,CA River Plate,"1996-1996, 1997-2000"
Federico Domínguez,CA River Plate,2005-2007
José Paradela,CA River Plate,"2021-2023, 2024-2024, 2024-2025"
Ramón Centurión,CA River Plate,1986-1990
Juan Carlos Lallana,CA River Plate,1964-1968
