name,club,periods
Héctor Canteros,CA Vélez Sarsfield,"2010-2012, 2013-2014, 2016-2017"
Mariano Uglessich,CA Vélez Sarsfield,"2001-2004, 2004-2009, 2009-2009"
Omar Asad,CA Vélez Sarsfield,1992-2000
Santiago Bianchi,CA Vélez Sarsfield,2003-2005
Agustín Allione,CA Vélez Sarsfield,
Sergio Sena,CA Vélez Sarsfield,2002-2008
Turu Flores,CA Vélez Sarsfield,1990-1996
Ariel Cabral,CA Vélez Sarsfield,"2007-2010, 2011-2015"
Ramiro Cáseres,CA Vélez Sarsfield,"2012-2015, 2015-2016, 2016-2017"
Julián Fernández,CA Vélez Sarsfield,2022-2023
Thiago Fernández,CA Vélez Sarsfield,2023-2025
Sebastián Ereros,CA Vélez Sarsfield,"2005-2007, 2008-2008, 2008-2009, 2009-2009, 2009-2010, 2010-2010, 2011-2011"
Emiliano Dudar,CA Vélez Sarsfield,1999-2003
Federico Mancuello,CA Vélez Sarsfield,2020-2022
Diego Zabala,CA Vélez Sarsfield,2016-2017
Jorge Armando Sanabria,CA Vélez Sarsfield,1980-1980
Miguel Brizuela,CA Vélez Sarsfield,"2020-2024, 2024-2025, 2025-2025"
Osvaldo Damiano,CA Vélez Sarsfield,1979-1981
Iván Moreno y Fabianesi,CA Vélez Sarsfield,2006-2007
José Florentín,CA Vélez Sarsfield,2022-2024
Marcelo Bravo,CA Vélez Sarsfield,2003-2007
Fernando Tobio,CA Vélez Sarsfield,2008-2014
Claudio Enría,CA Vélez Sarsfield,2005-2006
Rodrigo Salinas,CA Vélez Sarsfield,"2018-2019, 2020-2020"
Leandro Fernández,CA Vélez Sarsfield,2019-2019
Marcelo Bustamante,CA Vélez Sarsfield,"2000-2002, 2003-2004, 2004-2008"
Leonel Ríos,CA Vélez Sarsfield,2007-2008
Leandro Caruso,CA Vélez Sarsfield,2009-2010
Matías De los Santos,CA Vélez Sarsfield,"2019-2020, 2021-2023, 2023-2024"
Luis Abram,CA Vélez Sarsfield,2018-2021
Waldo Ponce,CA Vélez Sarsfield,2008-2010
Emiliano Amor,CA Vélez Sarsfield,"2015-2018, 2018-2018, 2019-2019, 2020-2021"
Christian Bassedas,CA Vélez Sarsfield,1990-2000
Pablo Lima,CA Vélez Sarsfield,"2007-2009, 2009-2010"
Eduardo Domínguez,CA Vélez Sarsfield,"1996-2002, 2004-2005"
Yamil Asad,CA Vélez Sarsfield,"2012-2017, 2017-2018, 2018-2019"
Hernán de la Fuente,CA Vélez Sarsfield,2017-2021
Nicolás Delgadillo,CA Vélez Sarsfield,"2015-2019, 2019-2019, 2021-2022, 2022-2023"
Máximo Perrone,CA Vélez Sarsfield,2022-2023
