name,club,periods
Edgardo Adinolfi,CA Newell's Old Boys,"2002-2004, 2005-2006"
Hernán Bernardello,CA Newell's Old Boys,"2006-2009, 2015-2015, 2018-2019, 2019-2019"
Ignacio Fideleff,CA Newell's Old Boys,2008-2011
Lucas Albertengo,CA Newell's Old Boys,2019-2020
Julián Maidana,CA Newell's Old Boys,2004-2006
Willer Ditta,CA Newell's Old Boys,"2022-2022, 2023-2023"
Ariel Cozzoni,CA Newell's Old Boys,"1985-1988, 1989-1990, 1991-1991, 1992-1993"
Gabriel Heinze,CA Newell's Old Boys,"1997-1997, 2012-2014"
Luis Miguel Rodríguez,CA Newell's Old Boys,2010-2011
Hugo Colace,CA Newell's Old Boys,"2005-2007, 2007-2007, 2008-2008"
