name,club,periods
Jerónimo Amione,Puebla FC,"2016-2017, 2017-2018"
Juan Carlos García,Puebla FC,2006-2011
Isaac Romo,Puebla FC,"2011-2011, 2012-2013"
Pablo Parra,Puebla FC,2021-2023
Federico Mancuello,Puebla FC,2022-2023
Duvier Riascos,Puebla FC,2011-2011
Roberto Ruiz Esparza,Puebla FC,"1983-1992, 1993-1994, 1999-2001"
Alberto Orozco,Puebla FC,2005-2006
Israel Reyes,Puebla FC,"2020-2021, 2021-2023"
Luis Salazar,Puebla FC,2000-2001
Christian Marrugo,Puebla FC,"2017-2018, 2019-2020"
Édgar Lugo,Puebla FC,2010-2011
Emiliano Gómez,Puebla FC,2024-2025
Ramón Núñez,Puebla FC,2009-2009
Jared Borgetti,Puebla FC,2009-2010
Jesús Córdova,Puebla FC,1997-1999
Jesús Chávez,Puebla FC,2012-2014
Jorge Zamogilny,Puebla FC,2006-2008
Emanuel Gularte,Puebla FC,"2020-2023, 2024-2025"
François Omam-Biyik,Puebla FC,1999-1999
Amaury Escoto,Puebla FC,2020-2023
Miguel Sansores,Puebla FC,2023-2024
Ricardo Jiménez,Puebla FC,"2004-2007, 2007-2009, 2009-2010, 2011-2011"
Osvaldo Martínez,Puebla FC,2020-2021
Nicolás Vigneri,Puebla FC,"2009-2010, 2010-2010"
José Soto,Puebla FC,1996-1998
Julio Aguilar,Puebla FC,2004-2006
Luis Quiñones,Puebla FC,2024-2025
Flavio Santos,Puebla FC,2014-2016
Roberto Carlos Juárez,Puebla FC,"2009-2013, 2015-2016, 2016-2017"
Brayan Martínez,Puebla FC,2011-2014
Jhon Fredy Pajoy,Puebla FC,2014-2015
Alfonso Tamay,Puebla FC,2014-2015
Iván Kaviedes,Puebla FC,"2000-2000, 2003-2003"
