name,club,periods
Gael Sandoval,Santos Laguna,"2016-2018, 2020-2020"
Felipe Baloy,Santos Laguna,2010-2014
Ulises Rivas,Santos Laguna,2016-2022
Pedro Muñoz,Santos Laguna,
Cristian Montecinos,Santos Laguna,1996-1998
Fernando Ortiz,Santos Laguna,2007-2009
Róbson Luís,Santos Laguna,"1998-1998, 2000-2002"
Juan Otero,Santos Laguna,2021-2022
Francisco Gabriel de Anda,Santos Laguna,"1995-1998, 2006-2007"
Aarón Galindo,Santos Laguna,"2011-2013, 2014-2014"
Eliomar,Santos Laguna,2006-2007
Luis Mendoza,Santos Laguna,2015-2016
Jair García,Santos Laguna,2005-2006
Federico Domínguez,Santos Laguna,2004-2005
Ronaldo Cisneros,Santos Laguna,
Bruno Barticciotto,Santos Laguna,2025-2025
Eryc Castillo,Santos Laguna,2019-2020
Adrián Lozano,Santos Laguna,"2019-2021, 2021-2022, 2022-2022"
Carlos Cariño,Santos Laguna,2000-2007
Jesús Molina,Santos Laguna,2015-2017
Aldo López,Santos Laguna,2022-2025
Franco Fagúndez,Santos Laguna,2024-2025
Mariano Trujillo,Santos Laguna,2001-2001
Oswaldo Alanís,Santos Laguna,2012-2015
Juan Carlos Enríquez,Santos Laguna,"2009-2009, 2011-2012, 2012-2013, 2013-2014"
Jorge Alberto Campos,Santos Laguna,"1999-2008, 2008-2009, 2009-2009, 2010-2010, 2011-2011, 2012-2012, 2013-2013"
Javier Manjarín,Santos Laguna,2002-2003
