name,club,periods
Richard Ortiz,Deportivo Toluca,"2013-2014, 2015-2016, 2017-2018"
Antonio Taboada,Deportivo Toluca,1996-2001
Santiago Fernández,Deportivo Toluca,2008-2009
Darko Vukic,Deportivo Toluca,1997-1999
Alan Medina,Deportivo Toluca,2018-2021
Luis Mendoza,Deportivo Toluca,2018-2019
Ismael Valadez,Deportivo Toluca,"2004-2008, 2009-2009, 2010-2010, 2011-2011, 2011-2012, 2012-2012"
Javier Güemez,Deportivo Toluca,"2020-2021, 2021-2021"
Wílder Guisao,Deportivo Toluca,"2015-2015, 2016-2016, 2016-2017, 2017-2017"
Óscar Ricardo Rojas,Deportivo Toluca,"2013-2014, 2015-2018"
Pedro Raul,Deportivo Toluca,2023-2024
Marco Bueno,Deportivo Toluca,2014-2015
