name,club,periods
Mido,Ajax Amsterdam,"2001-2003, 2003-2003, 2010-2011"
Willy Schmidt,Ajax Amsterdam,1956-1959
Richard Knopper,Ajax Amsterdam,"1997-2002, 2003-2003, 2004-2004"
Johnny Heitinga,Ajax Amsterdam,"2001-2008, 2015-2016"
Tijani Babangida,Ajax Amsterdam,"1996-2001, 2001-2001, 2002-2003, 2003-2003"
Antony,Ajax Amsterdam,2020-2022
Barry Hulshoff,Ajax Amsterdam,1965-1977
Finidi George,Ajax Amsterdam,1993-1996
Anwar El Ghazi,Ajax Amsterdam,2014-2017
Benni McCarthy,Ajax Amsterdam,1997-1999
Chuba Akpom,Ajax Amsterdam,"2023-2025, 2025-2025"
Ronald Spelbos,Ajax Amsterdam,1984-1988
Urby Emanuelson,Ajax Amsterdam,2005-2011
Geert Meijer,Ajax Amsterdam,"1975-1976, 1977-1979"
Quincy Promes,Ajax Amsterdam,2019-2021
Bertrand Traoré,Ajax Amsterdam,"2016-2017, 2024-2025"
Andy van der Meyde,Ajax Amsterdam,"1997-1999, 2000-2003"
Felix Gasselich,Ajax Amsterdam,1983-1985
Marko Pantelic,Ajax Amsterdam,2009-2010
