name,club,periods
Herdi Prenga,NK Lokomotiva Zagreb,"2014-2015, 2015-2017"
Roko Simic,NK Lokomotiva Zagreb,2020-2021
Zeljko Sopic,NK Lokomotiva Zagreb,2008-2011
Luka Begonja,NK Lokomotiva Zagreb,"2014-2017, 2017-2017, 2018-2018"
Tomislav Puljic,NK Lokomotiva Zagreb,2009-2010
Filip Skvorc,NK Lokomotiva Zagreb,"2011-2012, 2012-2013"
Sime Grzan,NK Lokomotiva Zagreb,2014-2016
Jakov-Anton Vasilj,NK Lokomotiva Zagreb,"2022-2023, 2025-2025"
Dusan Vukovic,NK Lokomotiva Zagreb,"2024-2025, 2025-2025"
Tomi Juric,NK Lokomotiva Zagreb,2011-2012
Ivan Antunovic,NK Lokomotiva Zagreb,"2016-2018, 2018-2018"
Oliver Petrak,NK Lokomotiva Zagreb,2019-2022
Dino Peric,NK Lokomotiva Zagreb,"2014-2014, 2015-2015, 2015-2016, 2017-2017"
Luka Vrbancic,NK Lokomotiva Zagreb,2024-2025
Art Smakaj,NK Lokomotiva Zagreb,2022-2025
Mathias Chago,NK Lokomotiva Zagreb,"2012-2013, 2013-2014, 2017-2018"
Ante Puljic,NK Lokomotiva Zagreb,"2011-2011, 2011-2012, 2013-2013, 2013-2014"
Matej Bagaric,NK Lokomotiva Zagreb,"2008-2011, 2011-2012"
Jan Lecjaks,NK Lokomotiva Zagreb,2018-2019
Blaz Boskovic,NK Lokomotiva Zagreb,2022-2025
Nikola Soldo,NK Lokomotiva Zagreb,2021-2022
Kyriakos Papadopoulos,NK Lokomotiva Zagreb,2020-2021
Moutir Chajia,NK Lokomotiva Zagreb,2020-2021
Sherif Kallaku,NK Lokomotiva Zagreb,"2020-2021, 2021-2022, 2022-2022"
Matko Babic,NK Lokomotiva Zagreb,2017-2019
Ivan Lendric,NK Lokomotiva Zagreb,2013-2014
Marko Vranjkovic,NK Lokomotiva Zagreb,"2018-2018, 2020-2020, 2021-2025"
Tomislav Mrcela,NK Lokomotiva Zagreb,2014-2016
Mislav Komorski,NK Lokomotiva Zagreb,2010-2013
Dodô,NK Lokomotiva Zagreb,2011-2011
Ivan Milicevic,NK Lokomotiva Zagreb,"2018-2019, 2020-2020, 2020-2020, 2021-2024"
Ivan Sesar,NK Lokomotiva Zagreb,2010-2011
Dejan Cabraja,NK Lokomotiva Zagreb,"2013-2014, 2014-2015, 2015-2015, 2015-2015, 2016-2016, 2016-2016"
Nikola Buric,NK Lokomotiva Zagreb,"2018-2019, 2020-2020"
Komnen Andric,NK Lokomotiva Zagreb,2025-2025
Gabriel Groznica,NK Lokomotiva Zagreb,"2021-2021, 2022-2023, 2024-2024"
Ali Karimi,NK Lokomotiva Zagreb,2017-2017
