name,club,periods
Radim Necas,SK Slavia Prague,"1992-1994, 2000-2001"
David Kalivoda,SK Slavia Prague,"1999-2001, 2002-2002, 2002-2004, 2004-2005, 2005-2005, 2006-2008"
Ondrej Kudela,SK Slavia Prague,2018-2022
Tomas Hrdlicka,SK Slavia Prague,2001-2007
Adam Petrous,SK Slavia Prague,"1994-1996, 1997-2004"
Martin Latka,SK Slavia Prague,"2003-2006, 2006-2009, 2011-2013, 2014-2016"
Zdenek Senkerik,SK Slavia Prague,"2007-2009, 2009-2010"
Jan Boril,SK Slavia Prague,2016-2025
Jiri Skala,SK Slavia Prague,1998-2001
Jiri Vavra,SK Slavia Prague,1994-1997
David Doudera,SK Slavia Prague,2022-2025
Lubos Kozel,SK Slavia Prague,1993-2002
Petr Sevcik,SK Slavia Prague,"2019-2025, 2025-2025"
Christos Zafeiris,SK Slavia Prague,2023-2025
Petr Janda,SK Slavia Prague,2004-2012
Michael Ngadeu,SK Slavia Prague,2016-2019
Daniel Smejkal,SK Slavia Prague,1994-1997
Oscar,SK Slavia Prague,"2019-2019, 2019-2025"
Lukas Dosek,SK Slavia Prague,1999-2005
Martin Juhar,SK Slavia Prague,"2012-2015, 2015-2015"
Patrik Gedeon,SK Slavia Prague,2001-2006
Jaroslav Cerny,SK Slavia Prague,2008-2011
Sladjan Asanin,SK Slavia Prague,1996-1998
Alexander Bah,SK Slavia Prague,2021-2022
Jiri Bilek,SK Slavia Prague,2014-2018
Stepan Kores,SK Slavia Prague,"2007-2014, 2014-2014, 2014-2015, 2016-2016"
Petr Vlcek,SK Slavia Prague,1997-2000
Vladimír Coufal,SK Slavia Prague,2018-2020
Dusan Svento,SK Slavia Prague,"2005-2009, 2016-2018"
Jiri Lerch,SK Slavia Prague,1992-2002
Matej Krajcik,SK Slavia Prague,"2003-2004, 2005-2009, 2009-2010"
Igoh Ogbu,SK Slavia Prague,2023-2025
Milan Nitrianský,SK Slavia Prague,2011-2015
Milan Cerny,SK Slavia Prague,"2005-2011, 2014-2016"
Ondrej Kristofik,SK Slavia Prague,1994-1996
Karel Rada,SK Slavia Prague,1999-2001
Jakub Hromada,SK Slavia Prague,"2017-2020, 2020-2020, 2020-2024, 2024-2024"
Simon Deli,SK Slavia Prague,"2015-2019, 2021-2021"
Martin Hysky,SK Slavia Prague,"1993-1994, 1995-1996, 1996-1998, 1998-2002"
Martin Müller,SK Slavia Prague,2001-2004
David Hubacek,SK Slavia Prague,2005-2013
Michal Svec,SK Slavia Prague,"2003-2008, 2015-2016, 2016-2016, 2019-2025"
Taras Kacharaba,SK Slavia Prague,"2021-2021, 2022-2024"
Erich Brabec,SK Slavia Prague,2007-2009
David Zima,SK Slavia Prague,"2020-2020, 2020-2021, 2024-2025"
Aiham Ousou,SK Slavia Prague,"2021-2023, 2023-2024, 2024-2024, 2024-2025"
Ondrej Petrak,SK Slavia Prague,2011-2014
Ondrej Kolar,SK Slavia Prague,2018-2025
Marek Suchy,SK Slavia Prague,"2005-2010, 2010-2010"
Radek Cerny,SK Slavia Prague,"1993-1993, 1994-1995, 1995-1996, 1996-2005, 2006-2006, 2013-2014"
Jan Stejskal,SK Slavia Prague,1994-1999
Martin Vaniak,SK Slavia Prague,2007-2011
Matus Kozacik,SK Slavia Prague,2002-2007
Ales Mandous,SK Slavia Prague,"2021-2025, 2025-2025"
Martin Dostal,SK Slavia Prague,"2011-2015, 2016-2016"
