name,club,periods
Lukas Cmelik,SK Dynamo Ceske Budejovice,"2022-2022, 2023-2023"
Pavel Mezlik,SK Dynamo Ceske Budejovice,2008-2011
Jozef Kostelnik,SK Dynamo Ceske Budejovice,
Martin Obsitnik,SK Dynamo Ceske Budejovice,
Hudson,SK Dynamo Ceske Budejovice,2008-2013
Robert Zak,SK Dynamo Ceske Budejovice,
Jakob Tranziska,SK Dynamo Ceske Budejovice,2024-2025
Wale Musa Alli,SK Dynamo Ceske Budejovice,2023-2024
Jan Gruber,SK Dynamo Ceske Budejovice,2006-2007
Ondrej Mihalik,SK Dynamo Ceske Budejovice,2021-2022
Filip Rydel,SK Dynamo Ceske Budejovice,2011-2014
Ivan Valachovic,SK Dynamo Ceske Budejovice,1991-2001
Petr Hruska,SK Dynamo Ceske Budejovice,1991-2011
Vaclav Mrkvicka,SK Dynamo Ceske Budejovice,"2005-2008, 2008-2009"
Jiri Funda,SK Dynamo Ceske Budejovice,2013-2017
Michal Rezac,SK Dynamo Ceske Budejovice,"2015-2017, 2017-2019, 2020-2020"
Lukas Provod,SK Dynamo Ceske Budejovice,"2019-2019, 2019-2019"
Jaromir Jindracek,SK Dynamo Ceske Budejovice,1992-2007
Jakub Matousek,SK Dynamo Ceske Budejovice,"2022-2023, 2024-2025, 2025-2025"
Tomas Sivok,SK Dynamo Ceske Budejovice,2019-2020
Daniel Hais,SK Dynamo Ceske Budejovice,2022-2023
Stanislav Marek,SK Dynamo Ceske Budejovice,1991-2011
Pavel Osmancik,SK Dynamo Ceske Budejovice,"2023-2024, 2024-2025"
Martin Vyskocil,SK Dynamo Ceske Budejovice,"2005-2005, 2013-2014"
Vincent Trummer,SK Dynamo Ceske Budejovice,2023-2025
Grigoriy Chirkin,SK Dynamo Ceske Budejovice,2011-2012
Vlastimil Rysavy,SK Dynamo Ceske Budejovice,
Jiri Poviser,SK Dynamo Ceske Budejovice,1987-1990
Lubomir Meszaros,SK Dynamo Ceske Budejovice,2009-2010
Martin Latka,SK Dynamo Ceske Budejovice,
Adrian Cermak,SK Dynamo Ceske Budejovice,"2016-2019, 2019-2019"
Sandro,SK Dynamo Ceske Budejovice,2011-2013
Samuel Sigut,SK Dynamo Ceske Budejovice,2023-2025
Ubong Ekpai,SK Dynamo Ceske Budejovice,"2019-2019, 2020-2021, 2024-2025"
Milan Nitrianský,SK Dynamo Ceske Budejovice,"2008-2009, 2010-2011, 2018-2018"
Marian Tibensky,SK Dynamo Ceske Budejovice,
Roman Potocny,SK Dynamo Ceske Budejovice,"2022-2023, 2024-2024"
Karol Mészáros,SK Dynamo Ceske Budejovice,2020-2021
