name,club,periods
Cleiton Xavier,Esporte Clube Vitória,"2017-2018, 2018-2018"
Ayrton,Esporte Clube Vitória,2013-2014
Juan,Esporte Clube Vitória,"2013-2013, 2014-2015"
Pedro Ken,Esporte Clube Vitória,"2012-2012, 2015-2015"
Julián Viáfara,Esporte Clube Vitória,2008-2011
Willian Oliveira,Esporte Clube Vitória,2024-2025
Soares,Esporte Clube Vitória,2020-2021
William Henrique,Esporte Clube Vitória,"2013-2013, 2013-2013, 2013-2015, 2015-2016"
Fernando Neto,Esporte Clube Vitória,2020-2022
Cléber Santana,Esporte Clube Vitória,2004-2005
Camutanga,Esporte Clube Vitória,2023-2025
Uillian Correia,Esporte Clube Vitória,"2017-2017, 2018-2018, 2018-2019, 2019-2019"
Zé Hugo,Esporte Clube Vitória,2023-2024
Luis Cáceres,Esporte Clube Vitória,2013-2015
Euller,Esporte Clube Vitória,2013-2017
Fernando,Esporte Clube Vitória,"1996-1997, 1997-2003, 2010-2011"
Eron,Esporte Clube Vitória,
Nino Paraíba,Esporte Clube Vitória,"2009-2015, 2015-2016"
Marcelo Santos,Esporte Clube Vitória,2013-2017
Dudu Miraíma,Esporte Clube Vitória,"2021-2023, 2023-2023, 2024-2024, 2024-2025, 2025-2025"
Adailton,Esporte Clube Vitória,2000-2004
Gilmar,Esporte Clube Vitória,2003-2005
Kadu,Esporte Clube Vitória,"2013-2014, 2014-2015"
Alessandro Azevedo,Esporte Clube Vitória,
Ramon Menezes,Esporte Clube Vitória,"2014-2015, 2015-2017, 2017-2020"
Zé Welison,Esporte Clube Vitória,"2014-2018, 2018-2019"
Xavier,Esporte Clube Vitória,"1998-2005, 2009-2009"
Rodrigo Andrade,Esporte Clube Vitória,"2018-2020, 2021-2021, 2022-2024, 2024-2025"
Neto Coruja,Esporte Clube Vitória,"2007-2008, 2009-2015, 2015-2015"
Apodi,Esporte Clube Vitória,2009-2009
Amaral,Esporte Clube Vitória,"2015-2015, 2016-2016"
João Victor,Esporte Clube Vitória,"2019-2019, 2020-2022, 2022-2024, 2025-2025"
Geovanni,Esporte Clube Vitória,2011-2012
Lucas Cândido,Esporte Clube Vitória,"2019-2019, 2020-2021"
Thiago Lopes,Esporte Clube Vitória,"2020-2021, 2023-2023"
Mateus Gonçalves,Esporte Clube Vitória,2023-2024
Luiz Gustavo,Esporte Clube Vitória,2014-2015
Marco Antônio,Esporte Clube Vitória,"2022-2024, 2024-2024, 2024-2025, 2025-2025"
Gegê,Esporte Clube Vitória,2023-2024
Roberto,Esporte Clube Vitória,2021-2022
Willian Farias,Esporte Clube Vitória,"2016-2016, 2017-2019"
Léo Gomes,Esporte Clube Vitória,"2019-2019, 2022-2022, 2023-2024"
Gabriel Paulista,Esporte Clube Vitória,2010-2013
Alisson Santos,Esporte Clube Vitória,"2023-2024, 2024-2024, 2025-2025"
Almir,Esporte Clube Vitória,2003-2004
Diogo Mateus,Esporte Clube Vitória,"2015-2015, 2016-2016"
Lucas Esteves,Esporte Clube Vitória,2024-2025
Mateus Moraes,Esporte Clube Vitória,
Patric,Esporte Clube Vitória,2017-2017
Zeca,Esporte Clube Vitória,2023-2024
Gabriel Bispo,Esporte Clube Vitória,"2019-2019, 2020-2020, 2021-2022"
Guilherme Rend,Esporte Clube Vitória,2019-2021
Egídio,Esporte Clube Vitória,2010-2010
Paulo Rodrigues,Esporte Clube Vitória,
Van,Esporte Clube Vitória,"2019-2019, 2020-2022"
