name,club,periods
Serginho,Mirassol Futebol Clube (SP),2011-2012
Daniel Borges,Mirassol Futebol Clube (SP),"2018-2019, 2019-2020, 2021-2021, 2021-2022, 2025-2025"
Anderson Paim,Mirassol Futebol Clube (SP),"2008-2009, 2009-2010, 2010-2010, 2010-2011"
Vinícius Baracioli,Mirassol Futebol Clube (SP),"2022-2023, 2023-2023"
Marcel,Mirassol Futebol Clube (SP),2013-2013
Rodrigo Ferreira,Mirassol Futebol Clube (SP),"2022-2022, 2023-2024"
Moraes,Mirassol Futebol Clube (SP),2020-2021
Roger Gaúcho,Mirassol Futebol Clube (SP),2009-2009
Fabinho Capixaba,Mirassol Futebol Clube (SP),"2008-2008, 2011-2011"
Pedro Lucas Schwaizer,Mirassol Futebol Clube (SP),2021-2021
Acleisson,Mirassol Futebol Clube (SP),"2008-2009, 2012-2012"
Rodriguinho,Mirassol Futebol Clube (SP),2009-2009
Giovani,Mirassol Futebol Clube (SP),2021-2021
Pio,Mirassol Futebol Clube (SP),2013-2013
Marcelinho,Mirassol Futebol Clube (SP),2011-2011
Tiago Luis,Mirassol Futebol Clube (SP),2013-2013
Patrick Marcelino,Mirassol Futebol Clube (SP),2020-2021
Sérgio Manoel,Mirassol Futebol Clube (SP),"2014-2015, 2015-2015, 2015-2016, 2016-2016"
Wellington,Mirassol Futebol Clube (SP),"2017-2018, 2020-2020, 2021-2021"
Leomir,Mirassol Futebol Clube (SP),2012-2013
Diogo Orlando,Mirassol Futebol Clube (SP),"2008-2008, 2010-2010, 2011-2012"
Matheus Oliveira,Mirassol Futebol Clube (SP),2022-2022
Leandro Amaro,Mirassol Futebol Clube (SP),"2016-2016, 2018-2019"
Anderson Lobão,Mirassol Futebol Clube (SP),2008-2008
Gilsinho,Mirassol Futebol Clube (SP),2011-2012
Otacílio,Mirassol Futebol Clube (SP),2011-2011
Carlão,Mirassol Futebol Clube (SP),2019-2019
Finazzi,Mirassol Futebol Clube (SP),2009-2009
Osman,Mirassol Futebol Clube (SP),2022-2022
Montoya,Mirassol Futebol Clube (SP),"2008-2008, 2014-2014"
Bruno Aguiar,Mirassol Futebol Clube (SP),2008-2008
João Victor,Mirassol Futebol Clube (SP),2024-2025
Igor,Mirassol Futebol Clube (SP),2012-2012
Édson Silva,Mirassol Futebol Clube (SP),"2017-2017, 2017-2018"
Guilherme Biro,Mirassol Futebol Clube (SP),2023-2024
Luizão,Mirassol Futebol Clube (SP),2021-2021
Rodolfo,Mirassol Futebol Clube (SP),"2017-2017, 2017-2018, 2018-2018, 2019-2019, 2019-2020, 2020-2022"
Reniê,Mirassol Futebol Clube (SP),"2016-2016, 2016-2017, 2019-2020, 2021-2021, 2023-2024"
Alex Alves,Mirassol Futebol Clube (SP),2008-2008
Rafhael Lucas,Mirassol Futebol Clube (SP),2017-2017
Roberson,Mirassol Futebol Clube (SP),2022-2023
Léo Artur,Mirassol Futebol Clube (SP),"2020-2020, 2021-2021"
Everton Morelli,Mirassol Futebol Clube (SP),2020-2021
Matheus Davó,Mirassol Futebol Clube (SP),2025-2025
Paulinho,Mirassol Futebol Clube (SP),2024-2024
Rafinha,Mirassol Futebol Clube (SP),2021-2021
Marquinho,Mirassol Futebol Clube (SP),2019-2019
Elton,Mirassol Futebol Clube (SP),2020-2021
