name,club,periods
Lucas Crispim,Fortaleza Esporte Clube,2021-2024
Zé Welison,Fortaleza Esporte Clube,"2022-2022, 2023-2025"
Juninho Valoura,Fortaleza Esporte Clube,"2019-2019, 2020-2021"
Calebe,Fortaleza Esporte Clube,2023-2025
Kervin Andrade,Fortaleza Esporte Clube,2024-2025
Fumagalli,Fortaleza Esporte Clube,2005-2006
Mazinho Lima,Fortaleza Esporte Clube,2008-2008
Marcinho,Fortaleza Esporte Clube,2018-2019
Lúcio Maranhão,Fortaleza Esporte Clube,2014-2015
Breno Lopes,Fortaleza Esporte Clube,"2024-2024, 2024-2025"
Caio Alexandre,Fortaleza Esporte Clube,"2022-2023, 2024-2024"
Titi,Fortaleza Esporte Clube,2021-2025
Imanol Machuca,Fortaleza Esporte Clube,"2023-2025, 2025-2025"
Clodoaldo,Fortaleza Esporte Clube,2018-2018
Wesley,Fortaleza Esporte Clube,
Marcelo Benevenuto,Fortaleza Esporte Clube,"2021-2021, 2022-2024, 2024-2025, 2025-2025"
Dodô,Fortaleza Esporte Clube,2018-2019
Yuri César,Fortaleza Esporte Clube,2020-2021
Igor Torres,Fortaleza Esporte Clube,"2020-2021, 2021-2022, 2022-2023, 2023-2023, 2023-2024, 2024-2024, 2024-2024, 2024-2024, 2025-2025"
Juninho,Fortaleza Esporte Clube,2016-2017
Pedro Rocha,Fortaleza Esporte Clube,"2022-2024, 2024-2025"
Max Oliveira,Fortaleza Esporte Clube,
Lucas Sasha,Fortaleza Esporte Clube,2022-2025
Alyson,Fortaleza Esporte Clube,"2001-2002, 2003-2004"
Guto,Fortaleza Esporte Clube,"2005-2006, 2006-2006, 2006-2011, 2011-2013"
Dudu Cearense,Fortaleza Esporte Clube,2015-2016
Adalberto,Fortaleza Esporte Clube,"2013-2015, 2017-2017, 2017-2018, 2019-2020"
Marlon,Fortaleza Esporte Clube,2018-2021
Gabriel Dias,Fortaleza Esporte Clube,2019-2021
Valentín Depietri,Fortaleza Esporte Clube,2021-2023
Gilmak,Fortaleza Esporte Clube,"2009-2010, 2010-2013"
Benjamín Kuscevic,Fortaleza Esporte Clube,"2024-2024, 2025-2025"
Luiz Henrique,Fortaleza Esporte Clube,"2020-2021, 2021-2022, 2022-2023, 2023-2024"
Eusébio,Fortaleza Esporte Clube,2008-2010
Juninho Capixaba,Fortaleza Esporte Clube,2022-2022
Diego Jussani,Fortaleza Esporte Clube,2017-2019
Paulão,Fortaleza Esporte Clube,"2019-2019, 2020-2021"
Ronaldo Angelim,Fortaleza Esporte Clube,"2001-2006, 2013-2013"
Ronald,Fortaleza Esporte Clube,"2020-2021, 2021-2023, 2023-2024, 2024-2024, 2024-2025"
Éderson,Fortaleza Esporte Clube,2021-2022
Bruno Pacheco,Fortaleza Esporte Clube,2023-2025
Corrêa,Fortaleza Esporte Clube,2014-2017
Emanuel Brítez,Fortaleza Esporte Clube,2022-2025
Dude,Fortaleza Esporte Clube,1998-2009
Erandir,Fortaleza Esporte Clube,"2001-2001, 2002-2006, 2008-2008"
Carlinhos,Fortaleza Esporte Clube,"2019-2021, 2021-2022"
Juan Quintero,Fortaleza Esporte Clube,"2019-2021, 2021-2022, 2022-2023"
Bismarck,Fortaleza Esporte Clube,"2008-2008, 2008-2008, 2008-2011, 2011-2011, 2011-2012, 2012-2013, 2013-2013"
Édson Silva,Fortaleza Esporte Clube,2009-2009
Ligger,Fortaleza Esporte Clube,"2017-2017, 2017-2018"
Edimar,Fortaleza Esporte Clube,"2016-2017, 2017-2017"
Roger Carvalho,Fortaleza Esporte Clube,2018-2021
Anderson Uchôa,Fortaleza Esporte Clube,2017-2018
Igor,Fortaleza Esporte Clube,2008-2008
Brayan Ceballos,Fortaleza Esporte Clube,"2022-2023, 2024-2024, 2024-2025"
Pablo,Fortaleza Esporte Clube,"2017-2017, 2018-2018"
Auremir,Fortaleza Esporte Clube,2015-2016
Matheus Vargas,Fortaleza Esporte Clube,"2019-2020, 2021-2023, 2023-2023, 2023-2024"
Matheus Jussa,Fortaleza Esporte Clube,"2021-2021, 2022-2022, 2022-2023, 2023-2024"
Dudu,Fortaleza Esporte Clube,"2023-2024, 2024-2025"
Coutinho,Fortaleza Esporte Clube,2009-2009
