name,club,periods
Hyoran,Red Bull Bragantino,2022-2022
Éverton Santos,Red Bull Bragantino,2006-2007
Júlio César,Red Bull Bragantino,2010-2011
Serginho,Red Bull Bragantino,"2012-2012, 2012-2014"
Aderlan,Red Bull Bragantino,2019-2024
Vinicinho,Red Bull Bragantino,2024-2025
Thiago Ribeiro,Red Bull Bragantino,2019-2019
Lincoln,Red Bull Bragantino,2024-2024
Marcelinho,Red Bull Bragantino,2010-2011
Talisson,Red Bull Bragantino,"2023-2024, 2024-2025, 2025-2025"
Márcio Mixirica,Red Bull Bragantino,
Ricardo Ryller,Red Bull Bragantino,2019-2021
Henry Mosquera,Red Bull Bragantino,2023-2025
Bruno Tubarão,Red Bull Bragantino,"2019-2019, 2019-2022, 2022-2023"
Tássio,Red Bull Bragantino,2014-2014
Pará,Red Bull Bragantino,"2008-2009, 2014-2015"
Cris,Red Bull Bragantino,"2006-2007, 2007-2007, 2007-2009, 2012-2012"
Andrezinho,Red Bull Bragantino,2012-2012
Otacílio Neto,Red Bull Bragantino,2011-2011
Vanderlei,Red Bull Bragantino,2007-2008
Jocinei,Red Bull Bragantino,2015-2016
Finazzi,Red Bull Bragantino,"2010-2011, 2011-2012"
Alex Oliveira,Red Bull Bragantino,1996-1996
Júnior Lopes,Red Bull Bragantino,2010-2012
Da Silva,Red Bull Bragantino,2007-2010
Edimar,Red Bull Bragantino,2019-2022
Geandro,Red Bull Bragantino,"2013-2014, 2016-2016"
Watson,Red Bull Bragantino,2016-2018
Erick Salles,Red Bull Bragantino,2015-2017
Eliandro,Red Bull Bragantino,2016-2016
Erick Luis,Red Bull Bragantino,2015-2015
Caion,Red Bull Bragantino,2012-2012
Matheus Jesus,Red Bull Bragantino,2020-2021
Werik Popó,Red Bull Bragantino,"2022-2023, 2024-2024, 2024-2024, 2025-2025"
Bruno Gaúcho,Red Bull Bragantino,2011-2012
Luís Felipe,Red Bull Bragantino,2011-2011
Reinaldo,Red Bull Bragantino,2011-2012
Raul,Red Bull Bragantino,2020-2025
Magrão,Red Bull Bragantino,2009-2010
Fabrício Bruno,Red Bull Bragantino,2020-2022
Maurício Leal,Red Bull Bragantino,2009-2011
Álvaro,Red Bull Bragantino,2013-2014
Natan,Red Bull Bragantino,"2021-2021, 2022-2023"
Magno Cruz,Red Bull Bragantino,"2013-2013, 2014-2014"
Matheuzinho,Red Bull Bragantino,2012-2013
Gabriel Dias,Red Bull Bragantino,2016-2016
