name,club,periods
Coutinho,Clube de Regatas Vasco da Gama,"2003-2005, 2006-2007"
Raul,Clube de Regatas Vasco da Gama,2018-2020
Bruno Gomes,Clube de Regatas Vasco da Gama,2019-2022
Werley,Clube de Regatas Vasco da Gama,2018-2021
Mateus Carvalho,Clube de Regatas Vasco da Gama,"2023-2023, 2024-2025"
Júlio César,Clube de Regatas Vasco da Gama,"2015-2017, 2017-2018"
Wendel,Clube de Regatas Vasco da Gama,2012-2014
Henrique Silva,Clube de Regatas Vasco da Gama,2014-2021
Allan,Clube de Regatas Vasco da Gama,2011-2012
Jumar,Clube de Regatas Vasco da Gama,2010-2011
Juninho,Clube de Regatas Vasco da Gama,"2020-2023, 2023-2024"
Madson,Clube de Regatas Vasco da Gama,2015-2018
Maicon,Clube de Regatas Vasco da Gama,"2023-2025, 2025-2025"
Jomar,Clube de Regatas Vasco da Gama,"2013-2018, 2018-2019, 2019-2020"
Fernando Prass,Clube de Regatas Vasco da Gama,2009-2013
Cássio,Clube de Regatas Vasco da Gama,2004-2008
Helton,Clube de Regatas Vasco da Gama,1999-2003
Fábio,Clube de Regatas Vasco da Gama,2000-2005
Fernando Miguel,Clube de Regatas Vasco da Gama,"2018-2021, 2021-2022"
Léo Jardim,Clube de Regatas Vasco da Gama,2023-2025
Miranda,Clube de Regatas Vasco da Gama,"2020-2024, 2024-2025"
Martín Silva,Clube de Regatas Vasco da Gama,2014-2019
Julio dos Santos,Clube de Regatas Vasco da Gama,2015-2017
Pablo Guiñazú,Clube de Regatas Vasco da Gama,2013-2016
Renato Silva,Clube de Regatas Vasco da Gama,"2011-2012, 2012-2014"
