name,club,periods
Robgol,Esporte Clube Bahia,
Juninho,Esporte Clube Bahia,"2019-2019, 2020-2021"
Rezende,Esporte Clube Bahia,2022-2025
Gustavo,Esporte Clube Bahia,2017-2017
Hélder,Esporte Clube Bahia,"2010-2014, 2014-2015"
Jóbson,Esporte Clube Bahia,2011-2011
Diones,Esporte Clube Bahia,"2011-2012, 2013-2014, 2014-2015"
Renê Júnior,Esporte Clube Bahia,2016-2017
Kanu,Esporte Clube Bahia,"2023-2023, 2023-2025"
Vander Luis,Esporte Clube Bahia,"2010-2011, 2011-2013"
Júnior Brumado,Esporte Clube Bahia,2018-2019
Shaylon,Esporte Clube Bahia,2019-2019
Lino,Esporte Clube Bahia,
Reinaldo Alagoano,Esporte Clube Bahia,2009-2009
Paulo Isidoro,Esporte Clube Bahia,2009-2010
Luiz Otávio,Esporte Clube Bahia,2021-2023
Nen,Esporte Clube Bahia,2009-2012
Erick Pulga,Esporte Clube Bahia,2025-2025
Alesson,Esporte Clube Bahia,2020-2021
Ricardo Goulart,Esporte Clube Bahia,2022-2023
Rodrigão,Esporte Clube Bahia,2017-2017
David Duarte,Esporte Clube Bahia,"2023-2023, 2024-2025"
Jair,Esporte Clube Bahia,
Marquinhos Gabriel,Esporte Clube Bahia,2013-2013
Renato Cajá,Esporte Clube Bahia,2016-2017
Obina,Esporte Clube Bahia,2013-2013
Diego Rosa,Esporte Clube Bahia,2017-2017
Rogerinho,Esporte Clube Bahia,2010-2010
Gabriel Novaes,Esporte Clube Bahia,2020-2021
Kayky,Esporte Clube Bahia,"2023-2023, 2025-2025"
Morais,Esporte Clube Bahia,"2010-2010, 2012-2012"
Wallyson,Esporte Clube Bahia,2013-2013
Beto,Esporte Clube Bahia,2009-2009
Henrique Almeida,Esporte Clube Bahia,2014-2014
Eric Ramires,Esporte Clube Bahia,"2018-2019, 2020-2020, 2021-2022"
William Barbio,Esporte Clube Bahia,2013-2014
Marcos Martins,Esporte Clube Bahia,"2009-2009, 2011-2011"
Ignácio,Esporte Clube Bahia,"2019-2020, 2021-2021, 2021-2023"
Elton,Esporte Clube Bahia,2018-2021
