name,club,periods
Chico Kim,Esporte Clube Juventude,2021-2023
Genílson,Esporte Clube Juventude,2019-2021
Donizete Amorim,Esporte Clube Juventude,2003-2005
Antônio Carlos Zago,Esporte Clube Juventude,2005-2007
John Lennon,Esporte Clube Juventude,"2019-2019, 2019-2020"
Bruno Ribeiro,Esporte Clube Juventude,"2016-2016, 2016-2019"
Maycon,Esporte Clube Juventude,2007-2010
Bruno Alves,Esporte Clube Juventude,"2019-2019, 2019-2020"
Luís Oyama,Esporte Clube Juventude,2024-2024
Vitor Gabriel,Esporte Clube Juventude,2022-2022
Zezinho,Esporte Clube Juventude,2008-2010
Ruan Renato,Esporte Clube Juventude,"2016-2016, 2017-2017"
Héverton,Esporte Clube Juventude,2014-2016
Zé Rodolpho,Esporte Clube Juventude,"2004-2005, 2005-2008"
Wescley,Esporte Clube Juventude,2021-2021
William Matheus,Esporte Clube Juventude,2021-2023
Paulo Henrique,Esporte Clube Juventude,2021-2023
João Lucas,Esporte Clube Juventude,2024-2024
Tiago Renz,Esporte Clube Juventude,2009-2011
Caprini,Esporte Clube Juventude,"2019-2019, 2020-2020, 2020-2020, 2021-2021"
Ruan,Esporte Clube Juventude,2023-2024
Micael,Esporte Clube Juventude,2016-2018
Mineiro,Esporte Clube Juventude,2002-2004
Luiz Felipe,Esporte Clube Juventude,2008-2010
Renato Benatti,Esporte Clube Juventude,"2002-2004, 2004-2004"
Rodrigo Soares,Esporte Clube Juventude,2022-2023
Pará,Esporte Clube Juventude,2016-2019
Jancarlos,Esporte Clube Juventude,2004-2004
Índio Alagoano,Esporte Clube Juventude,"1996-2000, 2005-2006"
Douglas,Esporte Clube Juventude,
Wellington,Esporte Clube Juventude,2005-2006
Daniel Paulista,Esporte Clube Juventude,2005-2006
Ewerthon,Esporte Clube Juventude,2024-2025
Da Silva,Esporte Clube Juventude,2009-2010
Vacaria,Esporte Clube Juventude,"2012-2018, 2018-2018, 2018-2019"
Zé Marcos,Esporte Clube Juventude,2023-2025
Walker,Esporte Clube Juventude,"2006-2007, 2008-2010"
Gabriel Bispo,Esporte Clube Juventude,2020-2021
Hélder,Esporte Clube Juventude,"2007-2007, 2007-2008, 2014-2016"
Bruno Lima,Esporte Clube Juventude,"2017-2017, 2018-2018"
Jonatas,Esporte Clube Juventude,2010-2012
