name,club,periods
Maurício Ramos,Sociedade Esportiva Palmeiras,"2009-2009, 2009-2013"
Magrão,Sociedade Esportiva Palmeiras,"2000-2002, 2003-2005"
Luan,Sociedade Esportiva Palmeiras,2017-2024
Lenny,Sociedade Esportiva Palmeiras,2008-2010
Patrick de Paula,Sociedade Esportiva Palmeiras,2020-2022
Márcio Araújo,Sociedade Esportiva Palmeiras,2010-2014
Baiano,Sociedade Esportiva Palmeiras,"2003-2005, 2005-2006"
Roque Júnior,Sociedade Esportiva Palmeiras,"1995-2000, 2008-2009"
Thiago Santos,Sociedade Esportiva Palmeiras,2015-2020
Leandro Amaro,Sociedade Esportiva Palmeiras,"2010-2010, 2010-2013, 2013-2013, 2013-2014, 2014-2015"
Zinho,Sociedade Esportiva Palmeiras,"1992-1994, 1997-1999, 2002-2003"
Matías Viña,Sociedade Esportiva Palmeiras,2020-2021
Agustín Allione,Sociedade Esportiva Palmeiras,"2014-2017, 2018-2019, 2019-2020, 2020-2020"
Thiago Martins,Sociedade Esportiva Palmeiras,"2014-2015, 2015-2017, 2017-2018, 2020-2020"
Dininho,Sociedade Esportiva Palmeiras,2006-2008
Michael,Sociedade Esportiva Palmeiras,2005-2007
Pierre,Sociedade Esportiva Palmeiras,"2007-2011, 2011-2012"
Leandro,Sociedade Esportiva Palmeiras,"2007-2008, 2012-2013"
Tchê Tchê,Sociedade Esportiva Palmeiras,2016-2018
Aníbal Moreno,Sociedade Esportiva Palmeiras,2024-2025
Lúcio,Sociedade Esportiva Palmeiras,"2003-2006, 2006-2007, 2007-2007"
Cleber,Sociedade Esportiva Palmeiras,1993-2000
Thiago Heleno,Sociedade Esportiva Palmeiras,2011-2012
Júnior,Sociedade Esportiva Palmeiras,1996-2000
Gustavo,Sociedade Esportiva Palmeiras,"2007-2008, 2008-2008"
Gabriel,Sociedade Esportiva Palmeiras,2015-2016
Tinga,Sociedade Esportiva Palmeiras,"2010-2012, 2012-2012, 2013-2013"
Antônio Carlos,Sociedade Esportiva Palmeiras,"2017-2018, 2018-2020, 2020-2021"
Leonardo,Sociedade Esportiva Palmeiras,2001-2006
João Vitor,Sociedade Esportiva Palmeiras,2011-2012
Marcinho Guerreiro,Sociedade Esportiva Palmeiras,2004-2007
Victor Luís,Sociedade Esportiva Palmeiras,"2013-2015, 2015-2016, 2017-2020, 2021-2022, 2022-2023"
