name,club,periods
Stephan El Shaarawy,Shanghai Shenhua,2019-2021
Lu Zhang,Shanghai Shenhua,2015-2023
Pengfei Xie,Shanghai Shenhua,2024-2025
Carlos Tevez,Shanghai Shenhua,2017-2018
Tianyi Gao,Shanghai Shenhua,2024-2025
Lonsana Doumbouya,Shanghai Shenhua,2021-2022
Shinichi Chan,Shanghai Shenhua,2024-2025
Yougang Xu,Shanghai Shenhua,"2015-2016, 2016-2017, 2017-2019, 2019-2020, 2020-2021, 2022-2024, 2024-2025"
Ivan Jovanovic,Shanghai Shenhua,
Zhanbo Xiao,Shanghai Shenhua,
Vicente,Shanghai Shenhua,2010-2011
Ke Wang,Shanghai Shenhua,
Nicolas Anelka,Shanghai Shenhua,2012-2013
Miler Bolaños,Shanghai Shenhua,"2020-2021, 2021-2023"
Zexiang Yang,Shanghai Shenhua,"2021-2021, 2022-2025"
Jiajun Bai,Shanghai Shenhua,"2012-2012, 2013-2023"
Aidi Fulangxisi,Shanghai Shenhua,2018-2025
Ernanduo Fei,Shanghai Shenhua,"2023-2025, 2025-2025"
Liang Cheng,Shanghai Shenhua,2010-2013
Haoyang Xu,Shanghai Shenhua,"2018-2019, 2022-2025"
Wai-Chiu Ng,Shanghai Shenhua,
Fei Wang,Shanghai Shenhua,"2012-2015, 2015-2016"
Shilin Sun,Shanghai Shenhua,2017-2023
Jianbin Li,Shanghai Shenhua,2013-2019
Saúl Martínez,Shanghai Shenhua,2007-2008
Xuesheng Dong,Shanghai Shenhua,2011-2012
Peng Li,Shanghai Shenhua,"2017-2020, 2020-2021, 2021-2022"
Wei Zhang,Shanghai Shenhua,"2023-2024, 2024-2025, 2025-2025"
Yizhen Wu,Shanghai Shenhua,"2019-2020, 2020-2021"
Longyuan Shen,Shanghai Shenhua,
Denny Wang,Shanghai Shenhua,2021-2023
Moisés Moura,Shanghai Shenhua,2012-2013
Yangyang Jin,Shanghai Shenhua,"2021-2021, 2021-2024, 2024-2025"
Kee-hee Kim,Shanghai Shenhua,2016-2018
Longhai He,Shanghai Shenhua,"2021-2024, 2024-2025"
Tao Chen,Shanghai Shenhua,2009-2011
Mohamed Sissoko,Shanghai Shenhua,2015-2016
Si Shen,Shanghai Shenhua,1994-2006
