name,club,periods
Paulo Rink,Bayer 04 Leverkusen,"1997-1999, 1999-2001, 2002-2002"
Stefan Beinlich,Bayer 04 Leverkusen,1997-2000
França,Bayer 04 Leverkusen,2002-2005
Victor Boniface,Bayer 04 Leverkusen,2023-2025
Klaus Bruckmann,Bayer 04 Leverkusen,1977-1984
Rudi Völler,Bayer 04 Leverkusen,1994-1996
Carsten Ramelow,Bayer 04 Leverkusen,1996-2008
Klaus Heydenreich,Bayer 04 Leverkusen,1962-1965
Gonzalo Castro,Bayer 04 Leverkusen,2005-2015
Thomas Hörster,Bayer 04 Leverkusen,1977-1991
Wolfgang Vöge,Bayer 04 Leverkusen,1980-1984
Heung-min Son,Bayer 04 Leverkusen,2013-2015
Walter Nußbaum,Bayer 04 Leverkusen,1951-1955
Helmut Richert,Bayer 04 Leverkusen,1966-1968
Friedhelm Strzelczyk,Bayer 04 Leverkusen,1967-1972
Jeremie Frimpong,Bayer 04 Leverkusen,2021-2025
Hakan Çalhanoğlu,Bayer 04 Leverkusen,2014-2017
Jürgen Gelsdorf,Bayer 04 Leverkusen,1976-1986
Frank-Michael Schonert,Bayer 04 Leverkusen,1975-1977
Martin Kree,Bayer 04 Leverkusen,1989-1994
Lars Bender,Bayer 04 Leverkusen,2009-2021
Tranquillo Barnetta,Bayer 04 Leverkusen,"2004-2004, 2005-2012"
Horst Schultz,Bayer 04 Leverkusen,1953-1957
Burghard Segler,Bayer 04 Leverkusen,1970-1972
André Schürrle,Bayer 04 Leverkusen,2011-2013
Emil Becks,Bayer 04 Leverkusen,1949-1956
Amine Adli,Bayer 04 Leverkusen,2021-2025
Helmut Brücken,Bayer 04 Leverkusen,"1963-1968, 1970-1972"
Lúcio,Bayer 04 Leverkusen,2001-2004
Erik Meijer,Bayer 04 Leverkusen,1996-1999
Arturo Vidal,Bayer 04 Leverkusen,2007-2011
Marko Babic,Bayer 04 Leverkusen,2000-2007
Thomas Brdaric,Bayer 04 Leverkusen,"1999-2003, 2004-2004"
Andreas Fischer,Bayer 04 Leverkusen,1989-1994
Pavel Hapal,Bayer 04 Leverkusen,1992-1995
Günter Haarmann,Bayer 04 Leverkusen,1956-1970
Jupp Cesar,Bayer 04 Leverkusen,1953-1959
Hans-Peter Lehnhoff,Bayer 04 Leverkusen,1994-1999
Jürgen Röber,Bayer 04 Leverkusen,1982-1986
Zé Roberto,Bayer 04 Leverkusen,1998-2002
Andrzej Buncol,Bayer 04 Leverkusen,1987-1992
Robert Andrich,Bayer 04 Leverkusen,2021-2025
Paul Freier,Bayer 04 Leverkusen,2004-2008
Norbert Ziegler,Bayer 04 Leverkusen,1975-1980
Theofanis Gekas,Bayer 04 Leverkusen,"2007-2009, 2009-2010, 2010-2010"
Charles Aránguiz,Bayer 04 Leverkusen,2015-2023
Christian Wörns,Bayer 04 Leverkusen,1991-1998
Sergej Barbarez,Bayer 04 Leverkusen,2006-2008
Alejandro Grimaldo,Bayer 04 Leverkusen,2023-2025
Markus Feldhoff,Bayer 04 Leverkusen,1995-1998
Jonathan Tah,Bayer 04 Leverkusen,2015-2025
Helmut Röhrig,Bayer 04 Leverkusen,1963-1972
Juan,Bayer 04 Leverkusen,2002-2007
Kerem Demirbay,Bayer 04 Leverkusen,2019-2023
Émerson,Bayer 04 Leverkusen,1997-2000
Exequiel Palacios,Bayer 04 Leverkusen,2020-2025
Werner Görts,Bayer 04 Leverkusen,1962-1965
Jürgen Glowacz,Bayer 04 Leverkusen,1979-1982
Manuel Friedrich,Bayer 04 Leverkusen,2007-2013
Peter Rübenach,Bayer 04 Leverkusen,1967-1969
Dietmar Demuth,Bayer 04 Leverkusen,1979-1983
Daniel Bierofka,Bayer 04 Leverkusen,2002-2005
