name,club,periods
Sascha Ropic,TSG 1899 Hoffenheim,2003-2004
Serge Gnabry,TSG 1899 Hoffenheim,2017-2018
Adam Hlozek,TSG 1899 Hoffenheim,2024-2025
Florian Grillitsch,TSG 1899 Hoffenheim,"2017-2022, 2023-2025, 2025-2025"
Benjamin Hübner,TSG 1899 Hoffenheim,2016-2022
Souleymane Koné,TSG 1899 Hoffenheim,2001-2003
Jacob Bruun Larsen,TSG 1899 Hoffenheim,"2020-2021, 2021-2023, 2024-2025"
Niklas Süle,TSG 1899 Hoffenheim,2013-2017
Ozan Kabak,TSG 1899 Hoffenheim,2022-2025
Sven Eller,TSG 1899 Hoffenheim,2001-2003
Mirnes Mesic,TSG 1899 Hoffenheim,2007-2007
Marvin Compper,TSG 1899 Hoffenheim,2008-2013
Reiss Nelson,TSG 1899 Hoffenheim,2018-2019
Ermin Bicakcic,TSG 1899 Hoffenheim,2014-2023
Alexander Blessin,TSG 1899 Hoffenheim,2005-2006
Wout Weghorst,TSG 1899 Hoffenheim,2023-2024
Daniel Winkler,TSG 1899 Hoffenheim,2004-2006
Marius Bülter,TSG 1899 Hoffenheim,2023-2025
Grischa Prömel,TSG 1899 Hoffenheim,"2015-2015, 2022-2025"
Sahr Senesie,TSG 1899 Hoffenheim,2005-2006
Ryan Babel,TSG 1899 Hoffenheim,2011-2012
Fabian Johnson,TSG 1899 Hoffenheim,2011-2014
Dennis Geiger,TSG 1899 Hoffenheim,2016-2025
Jannik Vestergaard,TSG 1899 Hoffenheim,2011-2015
Boris Vukcevic,TSG 1899 Hoffenheim,2009-2014
Peniel Mlapa,TSG 1899 Hoffenheim,2010-2012
Lukas Rupp,TSG 1899 Hoffenheim,2016-2020
Meik Spieler,TSG 1899 Hoffenheim,1996-2002
Maicosuel,TSG 1899 Hoffenheim,2009-2010
Tarik Elyounoussi,TSG 1899 Hoffenheim,2013-2016
Joselu,TSG 1899 Hoffenheim,"2012-2013, 2014-2014"
Tom Bischof,TSG 1899 Hoffenheim,2021-2025
Marc Rapp,TSG 1899 Hoffenheim,1998-2002
Martin Lanig,TSG 1899 Hoffenheim,2003-2006
Jonathan Schmid,TSG 1899 Hoffenheim,2015-2016
Kevin Akpoguma,TSG 1899 Hoffenheim,"2013-2015, 2017-2019, 2019-2025"
Isaac Vorsah,TSG 1899 Hoffenheim,"2007-2008, 2008-2012"
Daniel Reule,TSG 1899 Hoffenheim,"2005-2006, 2006-2007"
Sebastian Hofmann,TSG 1899 Hoffenheim,2002-2006
Suat Türker,TSG 1899 Hoffenheim,2002-2002
Jürgen Locadia,TSG 1899 Hoffenheim,2019-2020
Nico Schulz,TSG 1899 Hoffenheim,2017-2019
David Abraham,TSG 1899 Hoffenheim,2013-2015
Anton Stach,TSG 1899 Hoffenheim,2023-2025
Angelo Stiller,TSG 1899 Hoffenheim,2021-2023
Gift Orban,TSG 1899 Hoffenheim,2025-2025
David Raum,TSG 1899 Hoffenheim,2021-2022
Tobias Weis,TSG 1899 Hoffenheim,"2007-2014, 2014-2014, 2015-2015"
Prince Tagoe,TSG 1899 Hoffenheim,"2009-2011, 2011-2011"
Sascha Maier,TSG 1899 Hoffenheim,2003-2004
Matthias Keller,TSG 1899 Hoffenheim,2005-2008
Haris Tabakovic,TSG 1899 Hoffenheim,2024-2025
