name,club,periods
Danilo Duvnjak,FC Blau-Weiss Linz,2008-2012
Andreas Königsmair,FC Blau-Weiss Linz,"2001-2003, 2004-2005"
Thomas Hinum,FC Blau-Weiss Linz,2016-2018
Armend Spreco,FC Blau-Weiss Linz,2013-2014
Gabriel Lüchinger,FC Blau-Weiss Linz,2018-2018
Canillas,FC Blau-Weiss Linz,2018-2019
David Schimpl,FC Blau-Weiss Linz,2003-2007
Martin Kreuzriegler,FC Blau-Weiss Linz,"2012-2013, 2013-2014, 2018-2020"
Torsten Knabel,FC Blau-Weiss Linz,2009-2013
Christopher Lindenbauer,FC Blau-Weiss Linz,"2005-2009, 2010-2010, 2011-2012, 2013-2015"
Anteo Fetahu,FC Blau-Weiss Linz,2021-2023
Attila Tóth,FC Blau-Weiss Linz,2001-2002
Thomas Jackel,FC Blau-Weiss Linz,2015-2019
Rene Renner,FC Blau-Weiss Linz,2016-2017
Daniel Neuhold,FC Blau-Weiss Linz,"2001-2001, 2007-2009"
Ertan Göksin,FC Blau-Weiss Linz,2006-2008
Matthias Lindner,FC Blau-Weiss Linz,2012-2013
Nicolas Wimmer,FC Blau-Weiss Linz,2021-2021
Eduart Ahmetaj,FC Blau-Weiss Linz,2003-2003
Fabian Schnabel,FC Blau-Weiss Linz,"2015-2017, 2017-2017"
Rainer Fuchs,FC Blau-Weiss Linz,2002-2002
Danijel Petrovic,FC Blau-Weiss Linz,2013-2014
Oliver Filip,FC Blau-Weiss Linz,2019-2021
Helmut Zeller,FC Blau-Weiss Linz,2002-2005
Stefan Rabl,FC Blau-Weiss Linz,2009-2015
Harald Leitner,FC Blau-Weiss Linz,1997-2004
Stefan Haudum,FC Blau-Weiss Linz,"2012-2019, 2023-2024"
Markus Blutsch,FC Blau-Weiss Linz,2017-2019
Dario Eres,FC Blau-Weiss Linz,2006-2007
Fabian Windhager,FC Blau-Weiss Linz,2021-2024
Nosa Iyobosa Edokpolor,FC Blau-Weiss Linz,2018-2020
Christoph Schösswendter,FC Blau-Weiss Linz,2022-2023
Daniel Kerschbaumer,FC Blau-Weiss Linz,2016-2018
Dino Medjedovic,FC Blau-Weiss Linz,2010-2011
Nikica Bule,FC Blau-Weiss Linz,2006-2007
