name,club,periods
Jamal Bajandooh,Al-Ittihad Club,2012-2019
Hamad Al-Eissa,Al-Ittihad Club,2002-2009
Nasser Al-Shamrani,Al-Ittihad Club,2019-2019
Lukasz Szukala,Al-Ittihad Club,2015-2015
Hélder Costa,Al-Ittihad Club,2022-2023
Faouzi Abdelghani,Al-Ittihad Club,"2012-2012, 2012-2013, 2013-2014"
Sergio Herrera,Al-Ittihad Club,2004-2006
Sulley Muntari,Al-Ittihad Club,2015-2016
Milenko Acimovic,Al-Ittihad Club,2006-2007
Abdulelah Al-Malki,Al-Ittihad Club,2019-2022
Fabinho,Al-Ittihad Club,2023-2025
Hassan Kadesh,Al-Ittihad Club,2023-2025
