name,club,periods
Pilar,Persipura Jayapura,2019-2019
Ibrahim Conteh,Persipura Jayapura,2019-2020
David Laly,Persipura Jayapura,2009-2013
Tobias Solossa,Persipura Jayapura,2023-2024
Markus Kabiay,Persipura Jayapura,2008-2013
Risman Maidullah,Persipura Jayapura,2024-2025
Makarius Suruan,Persipura Jayapura,2023-2024
Gama Imbiri,Persipura Jayapura,2023-2025
Yandri Pitoy,Persipura Jayapura,2005-2010
Dedi Haryanto,Persipura Jayapura,2022-2023
Jack Komboy,Persipura Jayapura,2005-2010
David Uron,Persipura Jayapura,2010-2012
Zulham Zamrun,Persipura Jayapura,2015-2015
Thiago Fernandes,Persipura Jayapura,2016-2017
Evraim Awes,Persipura Jayapura,2018-2022
Imanuel Padwa,Persipura Jayapura,2011-2012
Wallacer,Persipura Jayapura,2019-2019
Giovani Numberi,Persipura Jayapura,2022-2023
John Pigai,Persipura Jayapura,2023-2024
Hendra Ridwan,Persipura Jayapura,2009-2010
Alfons Migau,Persipura Jayapura,2021-2023
Seppy Mulikma,Persipura Jayapura,2024-2025
Yoga Tri,Persipura Jayapura,2023-2025
Fandry Imbiri,Persipura Jayapura,2012-2016
Alezandro Soegiantho,Persipura Jayapura,2023-2025
Sengbah Kennedy,Persipura Jayapura,2016-2017
Christovel Sibi,Persipura Jayapura,2015-2016
Imanuel Basna,Persipura Jayapura,2022-2023
Delvio Geroda,Persipura Jayapura,2024-2025
Victor Numberi,Persipura Jayapura,2013-2013
Christian Viola,Persipura Jayapura,2023-2024
Jong-kyeong Kim,Persipura Jayapura,"2010-2010, 2014-2015"
Edward Wilson,Persipura Jayapura,2017-2018
Rachmat Rivai,Persipura Jayapura,2010-2011
Hamka Hamzah,Persipura Jayapura,2010-2011
Geri Mandagi,Persipura Jayapura,2020-2022
Jhonny Tagi,Persipura Jayapura,"2022-2022, 2023-2024"
Irvan Mofu,Persipura Jayapura,"2019-2019, 2022-2023"
Nerius Alom,Persipura Jayapura,"2016-2017, 2023-2024"
Imanuel Rumbiak,Persipura Jayapura,2020-2022
Marsel Kararbo,Persipura Jayapura,2018-2019
Arthur Cunha,Persipura Jayapura,2020-2020
Kaleb Sobor,Persipura Jayapura,2024-2025
Erol Iba,Persipura Jayapura,2009-2010
