name,club,periods
César Lobi Manzoki,Mohammedan SC (Kolkata),2024-2025
Cho Tshering Lepcha,Mohammedan SC (Kolkata),
Rahul Jaiswal,Mohammedan SC (Kolkata),2017-2018
França,Mohammedan SC (Kolkata),2024-2025
Wael Ayan,Mohammedan SC (Kolkata),2018-2018
Jaskaranpreet Singh,Mohammedan SC (Kolkata),"2019-2021, 2021-2022"
Milan Singh,Mohammedan SC (Kolkata),2021-2023
Wahengbam Angousana Luwang,Mohammedan SC (Kolkata),2023-2025
Marc Andre Schmerböck,Mohammedan SC (Kolkata),2025-2025
Abhishek Halder,Mohammedan SC (Kolkata),2021-2024
Joseph Adjei,Mohammedan SC (Kolkata),2023-2025
Makan Winkle Chote,Mohammedan SC (Kolkata),2024-2025
Balwinder Singh,Mohammedan SC (Kolkata),"2019-2021, 2021-2022"
Sattyam Sharma,Mohammedan SC (Kolkata),2017-2021
Munmun Lugun,Mohammedan SC (Kolkata),2020-2021
Léonce Dodoz,Mohammedan SC (Kolkata),"2016-2016, 2016-2017, 2018-2018"
Mohammed Irshad,Mohammedan SC (Kolkata),2023-2025
Henry Kisekka,Mohammedan SC (Kolkata),2022-2022
Zodingliana Ralte,Mohammedan SC (Kolkata),2023-2025
Beneston Barretto,Mohammedan SC (Kolkata),2023-2024
Robi Hansda,Mohammedan SC (Kolkata),2025-2025
Ousmane N'Diaye,Mohammedan SC (Kolkata),2022-2023
Imran Khan,Mohammedan SC (Kolkata),
Amir Hossain,Mohammedan SC (Kolkata),"2016-2018, 2019-2020"
Ganesh Besra,Mohammedan SC (Kolkata),
Pranit Lama Tamang,Mohammedan SC (Kolkata),2016-2017
Nirmal Munda,Mohammedan SC (Kolkata),
Suvam Sen,Mohammedan SC (Kolkata),2017-2018
Joy Mrong Kharraswai,Mohammedan SC (Kolkata),2019-2019
Snehasis Datta,Mohammedan SC (Kolkata),
Bikramjeet Singh,Mohammedan SC (Kolkata),
Asif Ali Molla,Mohammedan SC (Kolkata),2018-2020
Amarendu Chakraborty,Mohammedan SC (Kolkata),
Alexandre Tabillon,Mohammedan SC (Kolkata),2015-2017
Avinabo Bag,Mohammedan SC (Kolkata),2020-2021
Jafar Mondal,Mohammedan SC (Kolkata),2020-2021
