name,club,periods
Adrian Serioux,Houston Dynamo FC,"2006-2006, 2010-2010"
Warren Creavalle,Houston Dynamo FC,2012-2014
Teenage Hadebe,Houston Dynamo FC,2021-2024
Leonardo,Houston Dynamo FC,2016-2019
Micael,Houston Dynamo FC,2023-2025
Ronaldo Peña,Houston Dynamo FC,"2018-2019, 2019-2021"
Darwin Cerén,Houston Dynamo FC,2018-2023
Andy Driver,Houston Dynamo FC,"2013-2013, 2013-2014"
Juan David Cabezas,Houston Dynamo FC,"2017-2017, 2018-2020"
Artur,Houston Dynamo FC,2022-2025
Carlo Costly,Houston Dynamo FC,2011-2011
Mark Sherrod,Houston Dynamo FC,2014-2014
Jason Johnson,Houston Dynamo FC,"2013-2014, 2014-2015"
Franco Caraccio,Houston Dynamo FC,2008-2008
Alex Dixon,Houston Dynamo FC,"2011-2013, 2013-2013"
Vicente Sánchez,Houston Dynamo FC,2017-2018
Erik Sviatchenko,Houston Dynamo FC,2023-2025
Tommy McNamara,Houston Dynamo FC,2018-2020
Ryan Cochrane,Houston Dynamo FC,"2005-2007, 2009-2010"
Aldo Quintanilla,Houston Dynamo FC,
Je-Vaughn Watson,Houston Dynamo FC,2011-2013
Sam Junqua,Houston Dynamo FC,"2019-2019, 2019-2023"
Luis Ángel Landín,Houston Dynamo FC,2009-2010
Stephen Wondolowski,Houston Dynamo FC,2007-2009
Maynor Figueroa,Houston Dynamo FC,2019-2022
Niko Hansen,Houston Dynamo FC,2019-2021
Gabriel Segal,Houston Dynamo FC,2024-2025
Abe Thompson,Houston Dynamo FC,2009-2009
Hunter Freeman,Houston Dynamo FC,2010-2011
Tate Schmitt,Houston Dynamo FC,2023-2025
Lawrence Ennali,Houston Dynamo FC,2024-2025
