name,club,periods
Deiber Caicedo,Vancouver Whitecaps FC,"2021-2023, 2024-2025"
Ansu Touré,Vancouver Whitecaps FC,2009-2010
Alfredo Valente,Vancouver Whitecaps FC,
Tony Donatelli,Vancouver Whitecaps FC,2006-2009
Sébastien Le Toux,Vancouver Whitecaps FC,2012-2012
Christian Bolaños,Vancouver Whitecaps FC,2016-2018
Russell Teibert,Vancouver Whitecaps FC,2009-2024
Jeff Clarke,Vancouver Whitecaps FC,2002-2008
Alain Rochat,Vancouver Whitecaps FC,"2010-2010, 2010-2013"
Sebastián Fernández,Vancouver Whitecaps FC,"2014-2015, 2015-2015"
Sebastian Berhalter,Vancouver Whitecaps FC,2022-2025
Tristan Blackmon,Vancouver Whitecaps FC,2021-2025
In-beom Hwang,Vancouver Whitecaps FC,2019-2020
David Testo,Vancouver Whitecaps FC,2006-2007
Sergio Córdova,Vancouver Whitecaps FC,2023-2023
Tony Tchani,Vancouver Whitecaps FC,2017-2018
Blake Wagner,Vancouver Whitecaps FC,2010-2011
Jason Jordan,Vancouver Whitecaps FC,1998-2009
Nicholas Addlery,Vancouver Whitecaps FC,2008-2009
Doneil Henry,Vancouver Whitecaps FC,"2018-2018, 2018-2020"
Levonte Johnson,Vancouver Whitecaps FC,"2022-2023, 2023-2025"
Greg Janicki,Vancouver Whitecaps FC,2009-2011
Jay Alberts,Vancouver Whitecaps FC,2005-2007
Andrew Jacobson,Vancouver Whitecaps FC,2016-2018
Terry Dunfield,Vancouver Whitecaps FC,2010-2011
Sam Adekugbe,Vancouver Whitecaps FC,"2013-2016, 2017-2017, 2017-2018, 2023-2025"
Mathías Laborda,Vancouver Whitecaps FC,2023-2025
Ali Ahmed,Vancouver Whitecaps FC,2022-2025
Jake Nerwinski,Vancouver Whitecaps FC,2017-2023
Matías Laba,Vancouver Whitecaps FC,2014-2018
Tim Parker,Vancouver Whitecaps FC,2015-2018
Steve Kindel,Vancouver Whitecaps FC,2001-2009
Theo Bair,Vancouver Whitecaps FC,"2019-2021, 2021-2022"
Lyle Martin,Vancouver Whitecaps FC,2007-2009
Érik Godoy,Vancouver Whitecaps FC,"2019-2019, 2020-2022"
Barry Robson,Vancouver Whitecaps FC,2012-2013
Luca Bellisomo,Vancouver Whitecaps FC,2008-2011
Masato Kudo,Vancouver Whitecaps FC,2016-2017
Pa-Modou Kah,Vancouver Whitecaps FC,2015-2016
Randy Edwini-Bonsu,Vancouver Whitecaps FC,2008-2010
Atiba Harris,Vancouver Whitecaps FC,2011-2013
Daigo Kobayashi,Vancouver Whitecaps FC,2013-2013
Dane Richards,Vancouver Whitecaps FC,2012-2013
Lucas Venuto,Vancouver Whitecaps FC,2019-2019
Andy Rose,Vancouver Whitecaps FC,2019-2022
Ali Adnan,Vancouver Whitecaps FC,"2019-2019, 2019-2021"
Damir Kreilach,Vancouver Whitecaps FC,2023-2025
Blas Pérez,Vancouver Whitecaps FC,2016-2017
Nizar Khalfan,Vancouver Whitecaps FC,2009-2011
Takashi Hirano,Vancouver Whitecaps FC,2008-2010
Cornelius Stewart,Vancouver Whitecaps FC,
Kianz Froese,Vancouver Whitecaps FC,2015-2017
Alessandro Schöpf,Vancouver Whitecaps FC,2022-2025
Jordon Mutch,Vancouver Whitecaps FC,2018-2018
Javain Brown,Vancouver Whitecaps FC,2021-2024
Sita-Taty Matondo,Vancouver Whitecaps FC,2005-2007
Stuart Armstrong,Vancouver Whitecaps FC,2024-2025
Giles Barnes,Vancouver Whitecaps FC,2016-2017
Davide Chiumiento,Vancouver Whitecaps FC,2010-2012
Marco Reda,Vancouver Whitecaps FC,2009-2009
Justin Moose,Vancouver Whitecaps FC,2007-2010
Dever Orgill,Vancouver Whitecaps FC,2007-2010
Tommy Heinemann,Vancouver Whitecaps FC,2013-2014
Mouloud Akloul,Vancouver Whitecaps FC,2010-2011
Robert Earnshaw,Vancouver Whitecaps FC,2015-2016
