name,club,periods
Zach Scott,Seattle Sounders FC,2002-2017
Kenny Cooper Jr.,Seattle Sounders FC,2013-2015
Josh Gardner,Seattle Sounders FC,2006-2008
Nelson Valdez,Seattle Sounders FC,2015-2017
Joevin Jones,Seattle Sounders FC,"2016-2018, 2019-2021"
Álex Roldán,Seattle Sounders FC,"2018-2018, 2018-2019, 2019-2020, 2020-2025"
Hugo Alcaraz-Cuellar,Seattle Sounders FC,2007-2009
Jimmy Medranda,Seattle Sounders FC,2020-2023
Andreas Ivanschitz,Seattle Sounders FC,2015-2017
Blaise Nkufo,Seattle Sounders FC,2010-2011
Gonzalo Pineda,Seattle Sounders FC,2014-2016
Sanna Nyassi,Seattle Sounders FC,2009-2010
Pedro de la Vega,Seattle Sounders FC,2024-2025
Handwalla Bwana,Seattle Sounders FC,"2018-2018, 2018-2019, 2019-2020, 2020-2020"
Nicolas Benezet,Seattle Sounders FC,2021-2022
Jackson Ragen,Seattle Sounders FC,2022-2025
Danny Musovski,Seattle Sounders FC,2024-2025
Taylor Graham,Seattle Sounders FC,"2005-2006, 2007-2011"
Andre Schmid,Seattle Sounders FC,2007-2009
Aaron Kovar,Seattle Sounders FC,"2014-2014, 2014-2015, 2015-2016, 2016-2017, 2017-2018, 2018-2019"
Alex Caskey,Seattle Sounders FC,2012-2014
DeAndre Yedlin,Seattle Sounders FC,"2013-2014, 2014-2015"
Kenji Treschuk,Seattle Sounders FC,
Xavier Arreaga,Seattle Sounders FC,2019-2024
Erik Friberg,Seattle Sounders FC,"2011-2011, 2015-2017"
Nathan Knox,Seattle Sounders FC,2007-2008
Kelyn Rowe,Seattle Sounders FC,2021-2024
Patrick Ianni,Seattle Sounders FC,2009-2014
Brad Smith,Seattle Sounders FC,"2018-2019, 2020-2022"
Freddie Ljungberg,Seattle Sounders FC,2008-2010
Héber,Seattle Sounders FC,2023-2024
James Riley,Seattle Sounders FC,2008-2011
Josh Atencio,Seattle Sounders FC,2020-2025
Craig Tomlinson,Seattle Sounders FC,2000-2009
Youssouf Kanté,Seattle Sounders FC,
Dylan Teves,Seattle Sounders FC,2022-2025
O'Brian White,Seattle Sounders FC,2011-2012
Kalani Kossa-Rienzi,Seattle Sounders FC,"2023-2024, 2025-2025"
Leonardo González,Seattle Sounders FC,2009-2016
Stephen King,Seattle Sounders FC,2008-2010
Jamal Sutton,Seattle Sounders FC,2005-2007
Obed Vargas,Seattle Sounders FC,"2021-2021, 2021-2025"
Paul Arriola,Seattle Sounders FC,2025-2025
Djimi Traoré,Seattle Sounders FC,2013-2014
Tyrone Marshall,Seattle Sounders FC,2009-2011
Magnus Wolff Eikrem,Seattle Sounders FC,2018-2018
Shane O'Neill,Seattle Sounders FC,2020-2021
C.J. Klaas,Seattle Sounders FC,2005-2007
Michael Farfán,Seattle Sounders FC,2016-2017
Stephen Keel,Seattle Sounders FC,2006-2006
Maykel Galindo,Seattle Sounders FC,2005-2007
Thomás,Seattle Sounders FC,2015-2015
Hérculez Gómez,Seattle Sounders FC,2016-2017
Mario Martínez,Seattle Sounders FC,2012-2013
Cordell Cato,Seattle Sounders FC,2012-2013
Andrew Gregor,Seattle Sounders FC,"1999-2001, 2001-2001, 2002-2002, 2003-2004, 2005-2007"
Shalrie Joseph,Seattle Sounders FC,2013-2014
Jordan Harvey,Seattle Sounders FC,2006-2006
Ethan Dobbelaere,Seattle Sounders FC,"2020-2022, 2022-2024"
Jason Cascio,Seattle Sounders FC,
